"","GTEX.1117F.3026.SM.5GZYU","GTEX.111FC.2926.SM.5GZY7","GTEX.1192X.2926.SM.5N9BA","GTEX.11EMC.2526.SM.5PNVU","GTEX.11EQ9.2026.SM.5P9JI","GTEX.11NV4.1926.SM.5N9D4","GTEX.11P81.2026.SM.5P9GT","GTEX.11P82.0926.SM.5986X","GTEX.11TUW.2426.SM.5EQKB","GTEX.11WQK.2926.SM.5EQKT","GTEX.11ZTS.3026.SM.5EQM7","GTEX.11ZTT.2226.SM.5CVLP","GTEX.12BJ1.2226.SM.5BC6G","GTEX.12WSL.2126.SM.5GCNG","GTEX.12WSM.1826.SM.5BC64","GTEX.12WSN.2226.SM.5DUXT","GTEX.13111.2326.SM.5LZUQ","GTEX.13113.1526.SM.5EGHV","GTEX.1314G.2026.SM.5LZUM","GTEX.131XF.2826.SM.5EGKH","GTEX.131XH.2626.SM.5GCNP","GTEX.1339X.2326.SM.5HL5B","GTEX.13CF2.2426.SM.5LZYL","GTEX.13G51.2426.SM.5LZY8","GTEX.13JVG.2926.SM.5J2N9","GTEX.13NYB.2426.SM.5IFF4","GTEX.13NYC.2626.SM.5K7VN","GTEX.13O21.1926.SM.5MR39","GTEX.13OVI.2326.SM.5KM47","GTEX.13OVK.1826.SM.6PALE","GTEX.13OVL.2926.SM.5IFG3","GTEX.13QBU.2126.SM.5KLZN","GTEX.13QJC.2326.SM.5Q5CD","GTEX.13VXT.1726.SM.5IFF5","GTEX.1445S.2926.SM.5O993","GTEX.145ME.1626.SM.5RQI3","GTEX.146FR.1226.SM.5MR78","GTEX.14B4R.1426.SM.5Q5CG","GTEX.14E1K.2626.SM.664OJ","GTEX.14JIY.3026.SM.6EU1R","GTEX.14PJ3.1526.SM.664O9","GTEX.14PJN.1726.SM.69LO7","GTEX.14PN4.2526.SM.686ZG","GTEX.15CHC.1226.SM.686ZH","GTEX.15EU6.2626.SM.7KUN4","GTEX.15RJE.2726.SM.6LPJ1","GTEX.15SDE.1226.SM.HAV36","GTEX.15SHV.2226.SM.6M464","GTEX.178AV.1426.SM.6LLID","GTEX.17KNJ.2726.SM.7KFRE","GTEX.17MFQ.1626.SM.7938Z","GTEX.18A67.0626.SM.7KFSL","GTEX.18A7B.2826.SM.7KFTK","GTEX.18D9U.2226.SM.7KFTN","GTEX.18QFQ.0626.SM.718AW","GTEX.1A3MV.1726.SM.72D68","GTEX.1AMEY.1126.SM.72D79","GTEX.1AX8Z.0626.SM.731EH","GTEX.1AX9K.2126.SM.72D7K","GTEX.1AYD5.2726.SM.7MXVG","GTEX.1B8KZ.1726.SM.73KV7","GTEX.1B8SF.1826.SM.731DJ","GTEX.1B932.0626.SM.731EM","GTEX.1B97J.2126.SM.79OL6","GTEX.1C4CL.2026.SM.731EB","GTEX.1C64N.2926.SM.79OLM","GTEX.1C64O.0626.SM.7DHL1","GTEX.1C6VR.0726.SM.7P8OV","GTEX.1CB4I.2526.SM.7MKG1","GTEX.1EH9U.2926.SM.7DHLX","GTEX.1GF9X.0226.SM.7P8SM","GTEX.1GMR2.2026.SM.7MKHK","GTEX.1GN1V.2926.SM.9JGI3","GTEX.1GN1W.2526.SM.9JGHX","GTEX.1GPI7.0326.SM.7MKH6","GTEX.1GTWX.2526.SM.9JGHG","GTEX.1GZ2Q.2526.SM.9KNVW","GTEX.1H4P4.2026.SM.9WPNV","GTEX.1HCU7.0126.SM.C1YR3","GTEX.1HFI6.2826.SM.GA91I","GTEX.1HFI7.2426.SM.B2LXV","GTEX.1HGF4.2326.SM.GA91Q","GTEX.1HR9M.2526.SM.A9G3J","GTEX.1HSEH.1826.SM.A96SA","GTEX.1HSGN.0626.SM.A9G2E","GTEX.1HSMP.1926.SM.GA8Z5","GTEX.1HSMQ.0926.SM.A96SI","GTEX.1I1HK.2526.SM.A96SM","GTEX.1I4MK.1326.SM.B2LWT","GTEX.1I6K6.0626.SM.ARU7J","GTEX.1I6K7.0926.SM.A96SV","GTEX.1ICLY.0626.SM.GA915","GTEX.1IDJC.1626.SM.AHZ2R","GTEX.1IDJD.2526.SM.C1YSA","GTEX.1IDJV.2326.SM.GA8ZL","GTEX.1IE54.0826.SM.AHZ2Z","GTEX.1IKJJ.2826.SM.GA8ZM","GTEX.1IOXB.2826.SM.AHZ32","GTEX.1IY9M.2926.SM.A96TH","GTEX.1J1R8.1826.SM.AHZ3B","GTEX.1J8EW.2826.SM.A96T9","GTEX.1J8QM.1826.SM.A96TA","GTEX.1JKYR.0726.SM.AHZ3K","GTEX.1JN1M.2426.SM.ARU93","GTEX.1JN6P.2526.SM.CNNPX","GTEX.1KANC.1326.SM.CYPT8","GTEX.1KD4Q.2526.SM.CXZKL","GTEX.1KD5A.2226.SM.EV79U","GTEX.1LBAC.0626.SM.D3L9T","GTEX.1LC47.2426.SM.DHXKK","GTEX.1LH75.2726.SM.HL11E","GTEX.1LKK1.2926.SM.EVR4Z","GTEX.1LSNL.2626.SM.EV7AT","GTEX.1LVA9.2526.SM.EVR5H","GTEX.1LVAM.0626.SM.HPAFZ","GTEX.1LVAO.2626.SM.EVR4S","GTEX.1MCC2.2226.SM.EV7AJ","GTEX.1MCQQ.2226.SM.DLHC4","GTEX.1MGNQ.1926.SM.DTX8L","GTEX.1NHNU.2226.SM.GRR2I","GTEX.1NSGN.0626.SM.E9J35","GTEX.1O97I.2826.SM.HPAEO","GTEX.1OJC3.1026.SM.E6CQK","GTEX.1OJC4.3126.SM.EXOJK","GTEX.1P4AB.2926.SM.EXOJR","GTEX.1PDJ9.2126.SM.HPAFH","GTEX.1PIEJ.0626.SM.DTX99","GTEX.1POEN.2226.SM.DPRXV","GTEX.1PPH8.1526.SM.E6CQO","GTEX.1QCLZ.2526.SM.EXUST","GTEX.1QEPI.0626.SM.E76QE","GTEX.1QMI2.0426.SM.EWRND","GTEX.1QP28.2026.SM.F2I3M","GTEX.1QP9N.2026.SM.DPRZT","GTEX.1R9K4.0526.SM.E76P1","GTEX.1R9K5.0626.SM.DPRZB","GTEX.1R9PM.1726.SM.E76T2","GTEX.1R9PO.2626.SM.E6CPU","GTEX.1RAZA.0626.SM.EAZ4H","GTEX.1RNSC.2926.SM.EV79L","GTEX.1RQED.2926.SM.HPAFT","GTEX.1S5VW.1026.SM.HK797","GTEX.1S5ZU.0926.SM.HPAEX","GTEX.1S82P.0726.SM.EVR4O","GTEX.1S83E.0626.SM.E9TKC","GTEX.W5X1.2426.SM.HPAGA","GTEX.WFJO.2026.SM.4LVM3","GTEX.WH7G.2126.SM.4M1XU","GTEX.WHSB.2326.SM.4M1XK","GTEX.WOFM.2126.SM.4M9R4","GTEX.WY7C.1426.SM.4OND1","GTEX.WYVS.2026.SM.4RGNS","GTEX.X15G.2126.SM.4PQZR","GTEX.X261.2426.SM.4PQZU","GTEX.X3Y1.1926.SM.4PQZO","GTEX.X5EB.1726.SM.4E3J7","GTEX.XGQ4.2626.SM.4AT6B","GTEX.XMK1.2626.SM.4B65R","GTEX.XV7Q.2426.SM.4BRV8","GTEX.Y111.2626.SM.4TT24","GTEX.Y3I4.1926.SM.4TT8L","GTEX.Y5LM.1826.SM.4VDT9","GTEX.Y5V6.2226.SM.4VDTC","GTEX.YB5K.1726.SM.5IFIZ","GTEX.YF7O.2226.SM.5CVN8","GTEX.YJ8A.1826.SM.GNTAB","GTEX.Z9EW.1426.SM.HPAG9","GTEX.ZA64.1726.SM.5CVMF","GTEX.ZAB5.2326.SM.5IJFR","GTEX.ZC5H.2726.SM.5KLZW","GTEX.ZE7O.2926.SM.51MSG","GTEX.ZF29.2126.SM.DNZYX","GTEX.ZG7Y.2426.SM.DO11H","GTEX.ZLFU.2226.SM.EXUS7","GTEX.ZLWG.2026.SM.DO11F","GTEX.ZP4G.1926.SM.57WDZ","GTEX.ZPU1.2326.SM.57WEP","GTEX.ZQUD.2126.SM.51MSY","GTEX.ZT9W.2126.SM.51MSF","GTEX.ZXG5.2826.SM.5NQ8T"
"1449",12.1584,5.10227,4.67197,5.7238,3.83883,3.81157,4.39185,4.65371,3.85719,3.7536,5.17021,8.34381,5.18036,4.17506,3.61894,1.82343,9.6094,8.5033,8.08264,13.5156,6.62686,5.5724,10.3316,3.9142,8.21663,2.87726,14.7965,6.16617,7.39035,4.2546,1.61013,5.33001,4.90565,1.63039,6.67268,7.81926,10.1927,3.2749,3.59426,6.42207,4.23483,3.53573,6.37271,8.49662,8.55181,5.62747,5.027,2.23853,7.55327,11.8692,8.15927,11.8023,6.24239,2.80368,4.47937,2.32283,6.41292,10.6301,18.6999,8.55659,5.19013,5.01793,5.14224,4.60659,4.31506,6.06923,6.84523,5.052,4.68257,4.91232,7.03366,7.35069,8.00635,6.65979,5.96606,7.94797,3.37991,5.07432,4.2718,4.15701,8.5683,10.1878,10.422,7.14166,5.5327,4.63851,7.04441,12.0692,4.35952,6.39824,10.086,8.71577,5.5748,3.00912,3.15208,4.65347,4.08004,2.45337,4.91687,9.41766,11.738,10.7696,6.50055,6.24792,9.1167,10.5201,4.27717,2.83065,3.12264,3.64238,11.8287,4.32126,1.56182,5.38498,3.54703,7.80991,6.07693,5.81376,6.36926,3.41863,35.4415,3.98292,6.02942,10.5249,10.4698,4.61891,7.63812,2.01208,7.50542,12.1302,10.47,16.3316,8.36098,3.1477,5.78692,14.1875,7.787,8.09539,5.27332,4.29224,3.83003,4.49334,3.29432,4.84689,13.6228,6.83513,5.33507,4.96015,6.48245,7.03291,9.91749,5.82377,9.40386,5.13771,5.5281,7.88275,6.86954,9.77342,8.55458,3.87628,22.5592,5.2586,9.2537,5.63183,7.38245,2.65691,6.04607,7.65919,9.36103,21.2288,5.73031,4.00041,4.39983,2.86867,4.93689,3.1975,3.42415,3.73,4.62384,7.41368
"1450",0,0,0,0,0,0,0,0,0.56046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615758,0,0,0,0,1.16252,0,0,0,0,0,0,0,0,0.553251,0,0,0,0,0,0,0,0,0,0,0,0.892474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11283,0,0,0,0,0,0,0,0,0,0.698736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670727,0,0,0,0,0.513822,0,0,0.645944,0,0,0.566232,0,0,0,0,0,0,0,0,0,0,1.05077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873324,0,0,0,0,0,0,0,0,0,0,0,0,0
"1451",3.22945,1.5267,2.97045,1.23,1.31883,2.21507,3.67316,2.85928,1.32136,1.86364,1.01255,2.39069,2.40896,3.27476,1.78449,1.07465,5.19163,2.66773,4.22085,2.4358,2.25741,3.84511,1.21474,2.25647,1.53838,2.707,1.42161,4.31434,6.71119,3.74883,0.914379,0.876443,2.6435,1.14253,2.19525,4.88765,3.18548,1.95078,2.44259,0.483913,3.95049,1.97719,1.93738,4.45026,5.04739,2.16776,5.92287,1.82207,5.20696,4.10831,2.81947,5.22476,2.41263,5.07791,2.9534,0.716883,1.15225,8.98707,8.20192,7.22147,1.90567,1.86886,3.62421,2.2478,3.05641,2.28598,7.89062,1.62789,2.86466,3.64949,2.83678,2.45163,2.76116,3.24579,3.60605,1.88965,2.07084,1.31418,0.938141,2.19393,4.94501,6.29912,3.14691,2.98751,4.25741,3.04063,6.31225,2.16774,3.52719,7.48653,4.01335,2.71703,3.02985,3.92151,3.51808,2.68612,1.34607,1.94457,2.13232,3.91696,2.68887,3.75856,7.55472,2.49524,4.00836,1.85985,1.97281,1.3076,4.55625,2.55724,2.58648,0.994073,1.17317,0.995389,1.77006,3.12869,4.11244,1.55043,4.47437,3.79874,2.48885,0.856117,6.91262,1.71958,4.47696,5.01028,4.80639,0.887825,8.84127,2.84951,3.57979,1.82861,3.53795,2.29794,1.23142,5.59345,0.920933,3.73557,1.28242,1.62074,1.19248,1.6029,2.85829,1.99821,4.25125,2.27786,3.17422,3.77276,3.84739,3.56447,6.13786,1.58824,3.11873,2.25973,1.82277,2.58595,3.77959,5.67614,1.40675,2.26459,4.77284,1.03004,2.5163,2.70003,3.09152,1.64797,2.60975,3.89871,3.54673,2.71814,1.28008,2.23359,3.39405,1.83045,1.17949,1.76981,2.842,1.8619,1.74074,7.18003
"1452",8.37062,11.5308,7.76019,3.48612,8.37555,6.67491,10.6802,11.2672,9.00548,11.3289,3.77441,9.75853,2.97445,10.8244,11.1751,11.363,7.29603,11.1574,14.6564,3.40542,1.70496,7.03074,3.65803,12.4918,10.7336,11.8484,0.806885,14.025,8.13608,8.25374,11.7921,4.35504,14.408,10.6871,12.1702,7.05971,9.85044,12.7589,5.60077,1.43271,7.61536,9.75976,7.76053,9.96124,8.03627,13.436,8.37726,9.81796,9.4051,8.47046,8.62114,7.21023,8.68409,9.57992,6.7788,12.3262,11.4199,9.89056,7.57836,8.66787,12.9517,9.2568,6.09635,9.70971,11.6624,13.3472,11.9689,7.07793,6.28588,10.5583,13.139,8.24567,11.6941,9.46351,8.59208,6.55961,12.95,7.67599,8.02765,11.4906,8.84669,8.11349,7.78552,14.5184,13.49,9.23982,10.1609,6.94092,10.9546,11.8219,7.20998,10.2287,9.03337,13.3996,8.74616,14.4944,9.54968,13.0885,10.3534,7.99656,7.48973,8.26529,11.4276,9.97728,8.91855,12.0624,12.9487,10.6354,2.97461,10.528,10.6282,12.3256,10.2818,14.7135,10.0422,10.8815,11.9564,15.2865,9.37422,7.64102,7.26167,4.68531,4.50884,7.7085,12.414,10.5303,7.26776,9.4201,7.89422,6.87197,12.7116,11.9856,10.46,8.41193,13.7626,6.53525,10.5708,7.76342,12.5259,8.1848,9.2524,11.2393,17.004,12.442,4.97991,5.94168,8.97217,7.38409,10.5845,9.78331,8.15735,13.4817,9.09691,11.8163,7.62524,10.4236,11.068,6.00273,6.78596,12.1035,6.27522,5.2805,6.98286,8.30523,7.71298,12.4974,6.76598,5.72092,4.4415,4.40654,7.37142,4.25845,12.2056,3.0406,3.22199,7.16396,6.41032,7.43102,3.88626,8.24646
"1453",0.545699,0.292703,0.032832,0.036496,0.185647,0.107676,0.447019,0.282795,0.203294,0.124576,0.038529,0.106402,0,0.290635,0.088953,0.122605,0.140648,0.186073,0.291144,0.114116,0,0.620227,0.051842,0.177975,0.019171,0.12611,0.10001,0.133744,0.378347,0.11631,0.085676,0.017066,0.380114,0.043586,0.086723,0.254889,0.415523,0.106082,0.080558,0.05956,0.257946,0.098256,0.166507,0.18838,0.288147,0.200108,0.51855,0.141916,0.285722,0.245864,0.040232,0.21544,0.221176,0.408047,0.301188,0.085902,0.055584,0.464441,0.449574,0.188074,0.211458,0.074726,0.155028,0.205802,0.069888,0.107908,0.319204,0.048111,0.106565,0.431931,0.297699,0.142894,0.049451,0.3955,0.39109,0.011515,0.099805,0.083403,0.029598,0,0.228737,0.333837,0.286746,0.123858,0.158999,0.522298,0.242884,0.035452,0.403053,0.16871,0.397072,0.09388,0.176342,0.577016,0.629263,0.154497,0.05188,0.197111,0.100818,0.313181,0.144296,0.137337,0.296059,0.374298,0.209512,0.237982,0.048206,0.26815,0.108992,0.091991,0.326164,0.148657,0.045124,0.089671,0.121645,0.256019,0.112367,0.120401,0.208446,0.391392,0.181046,0,0.406122,0.166186,0.289629,0.082155,0.116682,0.186998,0.794239,0.246399,0.228625,0.074309,0.309201,0.23802,0.176502,0.107736,0.02541,0.031722,0.066804,0.079103,0.133513,0.279131,0.076484,0.070476,0.137353,0.097885,0.204102,0.273073,0.216095,0.046513,0.267576,0.386971,0.192949,0.220536,0.289103,0.04445,0.190409,0.248196,0.060451,0.061716,0.258264,0,0.265391,0.197927,0.113313,0.077498,0.131991,0.4032,0.170324,0.060623,0.078198,0,0.284854,0,0,0.124006,0.092334,0.194283,0,0.529582
"1454",25.4013,19.458,19.2089,22.9273,26.4298,12.863,20.3691,21.2677,20.5291,15.9084,15.5137,42.5805,20.3873,16.8177,20.8499,15.4683,23.4969,41.0574,22.729,39.9705,26.6064,29.6338,25.0039,14.7942,21.5449,15.9125,20.0402,28.4226,33.4439,17.5172,15.8035,16.6933,27.7041,13.6645,23.1078,41.7499,33.4712,27.9433,11.6769,14.4917,30.5773,21.8949,46.9841,30.9881,22.9109,22.587,18.7343,22.707,18.6331,20.7512,29.956,18.5398,31.8387,13.4041,13.4206,19.3175,37.4004,28.2847,66.0945,16.8283,19.0666,22.8862,12.8269,34.5579,24.6559,28.4221,22.6663,16.2486,11.8433,17.1277,20.5253,26.5684,22.4743,39.7192,20.923,31.4941,14.786,10.2795,10.7861,17.3791,36.3203,28.8902,18.995,30.1987,35.9752,10.9783,41.5547,26.3008,21.1491,39.1022,25.4717,14.5203,40.6943,19.4229,9.92923,19.9032,16.7656,9.75016,15.381,33.9046,24.8008,37.8512,15.6165,21.8605,16.109,42.6417,23.7651,14.6784,23.1536,15.2748,36.9009,21.2363,16.9916,25.3255,18.0374,17.8759,37.1301,23.1897,30.0712,12.2258,31.0965,9.20358,14.8629,36.8871,30.1129,10.3762,15.9647,10.4417,12.4731,37.1606,31.465,44.9001,36.3181,19.613,20.5403,21.0643,12.9694,36.509,31.5222,13.4564,10.8386,14.6197,16.1044,22.8948,20.6309,10.7509,28.9992,28.1639,33.3913,23.7725,15.9505,31.7979,23.8707,13.2535,25.6934,39.3516,28.6884,19.2566,17.7557,17.6372,76.0588,15.2843,26.3997,27.547,29.2765,11.8072,21.9905,15.4699,5.05044,31.4974,16.8876,18.9085,31.1993,9.89345,16.1978,17.2206,10.5994,17.7197,17.4678,13.8207
"1455",0.022573,0,0,0,0,0,0,0,0,0,0,0,0.015686,0,0.016056,0,0,0,0,0.045316,0,0.07945,0,0,0,0.01565,0,0,0,0,0,0,0,0,0,0.034902,0,0,0,0.088694,0,0,0,0,0.027908,0.059597,0,0,0.014929,0,0,0,0,0,0.035881,0.068223,0.073575,0,0.078762,0.037342,0,0,0,0,0,0,0.052815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026715,0,0,0,0,0,0,0,0.060398,0,0,0,0,0,0,0.034084,0,0,0,0,0,0,0,0.028584,0,0,0,0,0.02061,0,0.019047,0,0,0.029674,0,0,0,0,0,0,0,0,0,0,0,0,0.038612,0,0,0,0,0,0,0,0.009735,0,0,0,0,0,0,0,0,0.009329,0,0,0,0,0.026816,0.030784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033818,0,0,0,0.017139,0,0,0,0,0,0,0
"1456",31.6514,33.0637,8.95898,10.1588,30.0215,29.1933,57.3133,47.6036,26.0859,34.1519,9.17693,23.8205,9.06817,44.3546,20.8514,27.1822,49.3723,50.3933,42.4119,41.1383,16.8456,64.0008,30.6303,32.3272,34.399,26.7717,31.6512,31.925,28.1248,38.9733,26.7675,11.5577,38.5233,22.764,19.7198,33.4766,29.1674,27.6744,11.6847,25.7464,45.2587,28.2434,27.3859,48.6091,39.9175,16.726,41.3834,22.1148,46.6295,28.1614,40.4712,53.0559,26.953,42.4194,24.8228,26.058,35.1688,59.0508,49.121,42.9214,22.3967,25.8625,53.083,28.3478,35.4919,42.4175,49.8434,15.421,19.1822,34.7233,50.2789,24.1134,42.847,47.5551,42.1734,22.8549,19.783,24.2263,10.0377,31.1562,45.4491,29.2623,42.1462,45.5328,43.8457,36.634,57.2145,41.4853,44.6618,75.5344,47.7998,34.5031,42.1391,46.3755,33.3487,32.2705,24.3078,21.5487,26.0607,46.5868,45.3979,40.2027,61.726,24.9522,26.7358,37.218,28.9244,18.9844,42.8615,26.8917,26.5626,37.4109,20.3368,29.9743,26.2042,26.9162,46.3618,29.4354,48.4297,42.5405,44.7349,7.81806,40.2683,36.2166,36.9754,34.2346,56.973,13.9846,36.2377,28.026,50.62,50.8675,38.4436,37.1787,17.5637,55.3461,37.6601,25.6378,33.198,22.276,17.3304,29.6008,19.1321,36.0653,41.9747,26.5152,30.4666,40.1412,39.5324,32.2366,48.4201,36.0182,47.6035,34.5373,28.0046,61.6514,35.7124,42.6045,13.9935,29.9115,38.024,9.46344,38.6984,51.1839,34.8299,22.4644,32.0037,30.7036,21.1415,21.6827,18.6129,12.861,36.7866,7.53482,8.90693,22.3031,15.0584,20.1982,12.2851,44.889
"1457",74.0414,32.0481,123.005,361.853,29.1667,21.8597,17.6,21.6586,25.1775,142.976,207.123,64.1636,104.193,58.0435,19.8834,10.2371,96.7069,77.6526,49.1213,83.762,167.538,57.5618,80.7178,28.5274,61.1229,15.3016,102.97,47.6365,69.7633,13.5249,17.6662,106.033,40.1079,9.41127,14.2013,35.1181,80.801,12.6566,202.822,52.8902,45.8475,13.2323,54.2656,44.941,91.8704,68.6267,59.4496,23.588,49.8467,32.888,62.1922,69.4751,33.1288,31.9584,103.233,20.5533,84.6621,30.9756,66.3618,19.7926,47.8735,13.9063,60.3137,56.1807,11.601,40.8482,48.7088,73.3104,104.353,52.6535,132.469,48.7896,31.6319,29.4801,38.3543,126.247,7.69189,34.3062,203.758,31.1379,76.1915,27.1077,105.226,38.578,41.6083,63.6297,45.5706,52.3566,55.3563,63.3396,131.638,59.9727,42.798,14.7063,28.4147,32.5246,22.9763,15.3373,63.9903,105.289,84.7065,57.2274,88.8744,116.917,22.9303,88.3604,31.5077,17.9156,11.2874,11.5036,123.05,95.7896,12.4468,20.932,26.0925,40.6926,65.0235,50.9463,35.0741,42.6118,135.089,651.233,38.6194,56.4539,16.0125,16.5939,79.5555,27.1909,34.0886,357.17,47.2102,137.772,85.2313,42.5969,30.462,100.386,97.3402,326.034,32.6274,32.4575,24.0295,30.5427,12.1151,63.685,137.486,51.0301,91.9221,71.8732,66.049,34.8349,72.5832,78.2374,56.4434,36.6958,78.2189,75.7441,46.0068,79.542,568.444,11.678,99.9907,101.278,83.1169,38.4319,46.8123,22.5268,62.1966,48.942,723.414,67.9265,19.0751,84.8143,51.5158,204.736,83.4307,117.786,113.567,18.7237,71.8724,53.0968
"1458",41.9017,37.7268,17.6786,13.0573,26.2276,37.393,24.7411,27.0926,23.0039,37.8048,11.6286,22.3665,10.3205,30.3039,18.969,24.0684,29.8961,27.2737,29.8566,25.8257,11.2457,31.2079,21.1385,27.6613,51.7298,27.6891,36.2324,26.668,29.5165,33.0837,22.2619,14.6266,37.7022,17.1099,26.8263,28.7265,25.8413,23.3377,18.641,12.488,29.6379,21.2343,27.5154,31.3027,29.3642,21.5501,29.5146,17.8891,34.2171,30.9075,18.313,31.4122,24.1594,22.1839,23.0205,21.2903,20.9903,27.4777,27.4439,35.3359,39.352,35.8661,30.573,14.1869,21.5865,31.3169,33.219,23.8737,27.3658,23.5094,30.2155,26.918,27.003,24.6494,31.0434,35.1227,24.303,35.5709,18.3272,31.1168,30.0776,36.7868,49.8559,32.5965,27.4713,42.0197,32.999,27.6408,27.0075,27.7456,31.084,38.9497,22.6903,25.081,42.1611,25.4588,35.1737,21.6733,25.8509,33.8801,38.9034,30.0738,30.3732,28.4864,28.1584,20.6315,31.7094,24.0854,20.0503,35.2078,29.8349,33.4666,22.5621,32.9186,20.5404,34.6007,21.0532,32.2793,28.4476,34.3415,20.9196,17.7216,24.8641,34.4612,33.8441,31.0899,25.9806,14.9006,30.5608,25.8876,32.6015,30.5368,34.8286,33.2187,21.0416,36.0217,26.0302,17.3983,23.7549,31.3516,34.6778,27.8119,15.3048,20.3371,29.9634,29.2136,23.0938,26.6352,25.7424,38.427,26.6007,30.2891,39.2269,40.9465,26.1912,31.7942,26.3762,31.6004,31.7694,33.7411,30.0337,14.6653,32.3519,29.0735,22.6711,20.0926,22.8529,25.9015,35.3645,26.9121,30.2341,9.41559,26.1833,9.68189,8.1313,14.8855,15.1545,17.5388,11.8134,32.7077
"1459",90.1337,423.113,3.85426,3.89659,93.0778,145.03,114.341,89.751,195.383,177.909,8.42241,82.1694,1.11931,66.1791,123.56,36.4604,95.5189,52.8778,106.367,28.5794,2.19001,85.75,44.575,210.686,129.429,171.801,7.22948,151.744,85.6076,86.1103,187.494,5.09499,168.329,91.323,172.292,67.1926,189.024,108.772,75.1212,25.0902,120.679,99.6214,281.243,81.596,67.5828,238.744,128.17,118.696,51.5005,110.93,97.0398,99.4543,106.77,27.4851,38.9791,93.1764,178.602,70.6918,105.823,69.0158,87.6743,226.774,104.448,190.99,149.732,183.684,101.525,139.966,47.9917,99.5616,226.065,61.1091,143.439,76.4671,82.8626,178.034,125.073,180.045,5.45155,165.519,131.676,103.199,128.163,194.908,204.679,101.736,120.857,161.839,82.3959,123.769,82.1136,129.504,134.644,252.745,86.4836,167.612,303.703,155.385,300.364,99.7618,159.595,137.203,54.2669,71.1414,88.3055,569.606,161.59,232.161,177.84,123.127,91.1231,188.131,162.261,354.921,139.285,210.107,200.312,296.498,89.5917,73.3222,208.508,3.7065,50.6328,230.891,117.661,56.9252,61.7981,98.8025,61.8234,67.1519,200.762,301.88,92.6474,161.933,172.283,101.748,323.598,32.489,108.93,150.011,383.914,190.644,171.727,182.979,36.995,54.0994,66.7669,63.8744,112.901,75.5202,103.275,298.97,110.021,340.756,318.928,191.123,134.301,99.3419,50.839,378.022,34.4533,4.54675,101.496,134.315,87.0818,165.7,83.5664,34.929,29.8205,82.8564,168.643,1.50829,152.596,2.10483,1.14828,36.161,15.939,80.4677,18.5475,152.165
"1460",1.40738,0.718944,0.282246,0.125498,1.40821,0.605889,2.02906,1.33365,0.51265,2.2949,0.198737,1.23838,0.244495,1.62404,0.834226,0.843209,2.48272,1.5783,1.63523,0.758661,0.85575,5.77915,1.10528,0.938404,0.824051,0.921519,1.96517,1.88562,4.07426,1.99978,0.265154,0.528163,0.673355,0.4996,1.87062,1.45074,1.78608,1.06396,0.277016,0.665636,4.99255,0.831692,1.12312,4.3531,3.16589,0.928952,2.27635,0.677788,2.01674,4.94841,1.06066,6.53033,0.998236,3.12835,2.34068,0.443086,0.796407,1.87086,4.81974,2.23123,0.839009,0.556751,2.48778,0.471796,0.520702,0.890555,4.05521,1.10293,1.20927,2.35898,8.18962,1.02954,1.85635,1.70001,2.51207,0.673161,0.277829,0.365015,0.737889,0.910889,4.16414,0.73798,1.42105,3.80815,1.00718,3.31033,1.61653,1.09718,2.24896,2.52363,6.36226,2.56109,3.53132,2.59159,1.63176,2.27265,1.10014,0.438582,1.04006,3.19368,0.661587,2.48558,3.29851,0.891071,2.25615,2.63296,0.683786,0.727032,0.374793,1.67203,1.08859,1.19277,0.543085,0.668097,1.42223,3.09966,0.856794,1.20264,4.15736,2.6704,1.47449,0.219028,4.91473,0.932392,1.04837,6.07391,8.42598,0.214344,2.0629,1.0965,1.73362,1.16407,1.37829,3.55528,0.910408,6.11282,1.47083,0.790858,0.229718,0.761634,0.518998,1.01984,0.676306,1.76106,2.19289,0.910793,1.50396,3.22532,2.41504,1.06631,8.53486,1.09072,1.76933,3.50011,0.397656,2.54749,0.689222,4.37405,1.42047,0.67526,5.1671,0.353124,3.60238,3.21744,5.28464,0.418774,4.30276,2.77298,22.315,1.48532,0.188229,0.301468,3.65098,0.17303,0.744868,0.609171,1.20201,0.19088,1.06186,6.1082
