"","GTEX.1117F.2526.SM.5GZY6","GTEX.113JC.1926.SM.5N9GE","GTEX.11DXX.1726.SM.5H11T","GTEX.11EM3.1826.SM.5A5KO","GTEX.11EMC.1926.SM.5A5JU","GTEX.11GSP.2226.SM.5HL5Q","GTEX.11I78.2026.SM.5987C","GTEX.11P81.2126.SM.5HL6N","GTEX.11TTK.2726.SM.5GU58","GTEX.11VI4.0726.SM.5GU5B","GTEX.11XUK.1326.SM.5EQM4","GTEX.12WSD.2926.SM.5LZUH","GTEX.12WSJ.1326.SM.5GCOB","GTEX.12ZZX.1926.SM.5EGKC","GTEX.131XG.2126.SM.5DUXG","GTEX.131YS.2426.SM.5J2OD","GTEX.132AR.1626.SM.5EGHP","GTEX.1399S.2326.SM.5K7YV","GTEX.1399U.1526.SM.5J2N7","GTEX.139D8.2626.SM.GJ3QN","GTEX.13D11.1326.SM.5IJFY","GTEX.13FTY.2026.SM.GIN9K","GTEX.13N11.1526.SM.5L3FL","GTEX.13OVI.0926.SM.5J1MI","GTEX.13PL7.2726.SM.5L3GB","GTEX.13PVR.1426.SM.5S2PW","GTEX.13QBU.1726.SM.5IJFQ","GTEX.13QIC.1826.SM.5J1MY","GTEX.13U4I.2026.SM.5LU3L","GTEX.13W3W.2326.SM.5LU4Y","GTEX.145LS.2526.SM.5TDC9","GTEX.145ME.1426.SM.5RQJS","GTEX.146FH.2626.SM.5Q5E1","GTEX.146FR.2426.SM.5NQAU","GTEX.147F3.1526.SM.5MR7L","GTEX.14A5I.2726.SM.5MR84","GTEX.14AS3.1726.SM.5RQJV","GTEX.14BMU.1926.SM.5S2QC","GTEX.14DAQ.2326.SM.5S2QX","GTEX.14H4A.2426.SM.664OQ","GTEX.14JG6.0726.SM.69LQH","GTEX.14PJ6.1626.SM.6872D","GTEX.14PJM.2926.SM.69LOE","GTEX.14PKU.1326.SM.6871B","GTEX.14PN3.1626.SM.6AJAV","GTEX.15DYW.2926.SM.6PANA","GTEX.15ER7.2526.SM.7KUFW","GTEX.15SB6.1426.SM.7KUEM","GTEX.15SDE.1726.SM.6LPJS","GTEX.15SHU.2926.SM.7KUKT","GTEX.15UF6.2126.SM.6M46Z","GTEX.16MT8.2426.SM.GQ1DK","GTEX.16NGA.1626.SM.72D6M","GTEX.16NPV.2526.SM.6M483","GTEX.17F9Y.2326.SM.7DUFP","GTEX.17JCI.2526.SM.7DHLB","GTEX.183WM.2126.SM.7LG4I","GTEX.18A7A.2826.SM.7LT8J","GTEX.18D9A.1026.SM.7KFRU","GTEX.1A8FM.2426.SM.7IGPE","GTEX.1AMFI.1526.SM.73KVY","GTEX.1C475.0526.SM.793AC","GTEX.1CAMS.2326.SM.793CR","GTEX.1EWIQ.2326.SM.7IGNF","GTEX.1F48J.2526.SM.7P8TU","GTEX.1F5PL.1826.SM.7P8PP","GTEX.1GF9U.1926.SM.7P8TZ","GTEX.1GMR8.2526.SM.7RHI9","GTEX.1GN1U.2426.SM.9KNTU","GTEX.1GN1W.1526.SM.7P8TG","GTEX.1HBPH.2926.SM.9WPNX","GTEX.1HBPM.2726.SM.9WYUA","GTEX.1HCU6.2326.SM.ACKXP","GTEX.1HCUA.1026.SM.A9SMI","GTEX.1HFI7.1126.SM.A96S5","GTEX.1I1GT.1226.SM.B2LVK","GTEX.1I4MK.1726.SM.ARL7O","GTEX.1ICG6.1626.SM.ARL81","GTEX.1IDJU.1026.SM.AHZ2U","GTEX.1IE54.2626.SM.CMKFY","GTEX.1J1OQ.1826.SM.CL53R","GTEX.1J8EW.2526.SM.CKZO2","GTEX.1JMQL.2326.SM.CNNPV","GTEX.1JN1M.2326.SM.ARZNG","GTEX.1JN76.1526.SM.CNPPF","GTEX.1LGOU.1126.SM.D3LAI","GTEX.1LGRB.2126.SM.COH48","GTEX.1LH75.1726.SM.DHXKZ","GTEX.1LKK1.1826.SM.GNIPA","GTEX.1LNCM.1026.SM.E9U5D","GTEX.1LVAM.1926.SM.E6CIM","GTEX.1LVAN.1626.SM.CNPQ7","GTEX.1MA7W.1226.SM.HL9SB","GTEX.1MCC2.1126.SM.EVYD6","GTEX.1MCYP.1326.SM.EV7AD","GTEX.1NUQO.1826.SM.E6CQU","GTEX.1PIEJ.1926.SM.EVYB7","GTEX.1QCLZ.2226.SM.DTX7R","GTEX.1QP28.1426.SM.EVR4E","GTEX.1QPFJ.1626.SM.DTX7X","GTEX.1R9JW.1426.SM.DTX9K","GTEX.1S5ZU.2626.SM.E9TII","GTEX.N7MT.1926.SM.3LK5N","GTEX.NPJ7.2526.SM.EV79A","GTEX.O5YV.2226.SM.HM8V7","GTEX.OHPK.2526.SM.3MJH9","GTEX.OHPL.2526.SM.3MJGT","GTEX.OHPN.2426.SM.E9TI5","GTEX.OXRK.2026.SM.GOQY5","GTEX.P4PP.2526.SM.3P61P","GTEX.P78B.2226.SM.3P5ZZ","GTEX.PLZ4.2726.SM.3P61A","GTEX.PWCY.1726.SM.48TD3","GTEX.PWN1.2526.SM.48TDS","GTEX.PX3G.2526.SM.48TZV","GTEX.Q734.1426.SM.DTXFX","GTEX.QCQG.1226.SM.48U23","GTEX.QDT8.2526.SM.48TYX","GTEX.QVJO.2526.SM.CYPRA","GTEX.R45C.2226.SM.GQ1EF","GTEX.RNOR.2526.SM.F21KT","GTEX.RTLS.2126.SM.GPRWH","GTEX.RU1J.1426.SM.46MUV","GTEX.RWS6.1726.SM.47JXP","GTEX.S341.1226.SM.4AD5S","GTEX.S4P3.1126.SM.4AD52","GTEX.S4UY.1026.SM.4AD53","GTEX.S7SF.1426.SM.4AT5A","GTEX.SE5C.1126.SM.4BRWZ","GTEX.SN8G.2626.SM.EXUQT","GTEX.T2IS.1926.SM.4DM74","GTEX.T6MO.1226.SM.4DM5S","GTEX.TML8.1126.SM.4DXSS","GTEX.TMMY.1926.SM.4DXUU","GTEX.TSE9.2526.SM.4DXUS","GTEX.U3ZN.0926.SM.4DXTU","GTEX.UJHI.1326.SM.4IHJO","GTEX.W5WG.1026.SM.4LMIF","GTEX.W5X1.2226.SM.GRR1G","GTEX.WEY5.0826.SM.4LMIH","GTEX.WI4N.2626.SM.GPI8F","GTEX.WRHU.2926.SM.4MVNQ","GTEX.WYBS.2826.SM.GOQYI","GTEX.WYVS.1426.SM.4ONCV","GTEX.X15G.1926.SM.4PQZQ","GTEX.X8HC.2826.SM.46MWJ","GTEX.XUW1.0326.SM.4BOOR","GTEX.XUZC.1226.SM.4BRVJ","GTEX.XV7Q.1626.SM.4BRWC","GTEX.XYKS.2826.SM.H7OG8","GTEX.Y3IK.2226.SM.4YCD4","GTEX.YFC4.2926.SM.5IFJ8","GTEX.YJ8O.1226.SM.5P9JE","GTEX.ZAJG.2926.SM.5HL8P","GTEX.ZAK1.2426.SM.EXOHM","GTEX.ZC5H.2226.SM.4WAWS","GTEX.ZE7O.2426.SM.57WD7","GTEX.ZGAY.2226.SM.4YCCX","GTEX.ZLWG.1126.SM.4WWFQ","GTEX.ZP4G.0826.SM.4WWF3","GTEX.ZQG8.1126.SM.51MRL","GTEX.ZTPG.2226.SM.57WF9","GTEX.ZV6S.1326.SM.59HJA","GTEX.ZVT2.0626.SM.5GICR","GTEX.ZVT3.2726.SM.5GU5X","GTEX.ZVZQ.2726.SM.GPRY1","GTEX.ZXES.0626.SM.5E45P","GTEX.ZYVF.0326.SM.5GIES","GTEX.ZYY3.2626.SM.5N9DH","GTEX.ZZPU.2226.SM.5EGIV"
"1498",1.85909,5.87055,28.4341,6.15598,2.58014,1.61484,3.4185,1.51773,2.32602,3.26092,5.04694,2.94713,11.4039,0.699907,6.36371,4.24026,2.16544,11.893,8.32134,2.60386,8.12241,2.25028,11.3259,13.8708,3.08501,26.1809,3.84809,4.65174,3.6029,16.7791,4.67157,3.72577,6.45267,3.73683,3.82114,6.4058,0.588802,11.8291,6.3101,2.51432,15.7277,12.7423,9.14489,5.32115,9.19066,3.40639,2.47378,2.63704,4.73399,2.75081,11.3566,8.97615,3.21156,5.46705,1.92317,5.05043,9.40199,3.22403,2.59005,2.44396,5.18588,16.0367,5.89885,2.31423,15.6033,3.93175,8.44557,5.42569,3.29346,3.85995,1.8001,1.04525,5.06258,10.0655,2.2541,6.79715,14.9789,8.1932,5.65222,4.01587,3.58177,1.78199,1.94623,12.5072,10.2631,6.08633,35.8958,11.5424,1.91386,0.9828,2.10543,3.06803,9.72553,5.94763,2.02586,3.7202,6.18293,13.0481,5.81083,15.4772,7.65748,2.58072,1.57625,4.26823,10.9377,7.87003,29.938,5.26207,2.73334,7.87627,3.056,7.36563,7.28669,7.27508,4.16485,4.27928,14.2881,6.10829,1.6155,7.51767,7.11804,4.16935,11.0195,14.6084,2.81537,4.75005,2.16214,2.99981,3.09593,5.49694,3.40854,4.61286,3.29134,6.27255,7.26931,2.36728,5.49879,12.6034,4.58218,6.12584,18.5814,1.83276,3.17932,5.04374,6.26882,3.82097,5.21117,13.0707,17.0466,4.2498,2.40335,4.66452,3.38444,2.40888,1.40456,3.69938,4.78178,4.72896,3.43241,4.22071,5.92065,6.29214,10.1179,8.99448,2.32198,2.40263,6.51798,2.85941,2.13642,2.54859
"1499",0.090524,0.02585,0.056395,0.032987,0,0.18237,0.028082,0.064958,0.170818,0.03652,0.02812,0.071492,0,0.034581,0.051811,0,0.039326,0.110381,0.233241,0.058064,0.021337,0.042957,0.215097,0.140293,0.057265,0.040184,0.054598,0.057777,0.043232,0.092356,0.055658,0.137937,0,0.048757,0.208751,0.037626,0.076086,0,0,0.030314,0.050981,0.061334,0.018531,0.041241,0.013162,0.110845,0.065187,0.112308,0.10328,0.29666,0,0.115216,0.03938,0.075279,0.098497,0.040986,0.011691,0.038411,0.106992,0.228936,0,0,0.055567,0.07934,0.227223,0.145911,0.071027,0,0.050145,0.095558,0.018782,0.049462,0.222085,0.038212,0,0,0.035516,0.067579,0.030466,0,0.096079,0.118389,0.234579,0.282887,0.055053,0.070862,0.089335,0.107324,0,0.064745,0.077521,0.067637,0.088732,0.036531,0.03923,0.048729,0.179855,0.056096,0.040237,0.278188,0.165556,0,0,0.030127,0.039219,0.10401,0.050739,0.267329,0.012649,0.177899,0.065817,0.013687,0.201661,0.761565,0.090084,0,0.080545,0.095012,0.12266,0.204871,0.175846,0.096741,0.05587,0.147945,0.116778,0.064093,0.073229,0.232585,0,0.093987,0.060273,0.205002,0.143405,0.143852,0,0.168507,0.075407,0.0783,0.091095,0.20554,0.044318,0.094733,0,0.077876,0.169171,0.022134,0,0,0,0.048632,0.048643,0.108832,0.135369,0.135533,0.02145,0.06063,0.084202,0.036892,0.009052,0.086998,0.048935,0,0.214246,0.126441,0.116787,0.161067,0.11327,0.045531,0.186924,0.098422
"1500",1.28129,10.9766,3.04845,6.26628,3.6054,14.3159,0.92569,3.43878,1.8014,3.05043,2.21529,12.9319,8.4606,15.1768,2.80791,15.7827,0.615223,3.08357,2.59762,4.30391,4.24986,6.3302,13.744,11.558,2.52759,5.4332,2.92234,11.8068,8.82842,10.929,15.2063,4.0653,7.98088,5.14859,12.7712,4.28853,1.22218,4.22803,15.2294,3.82776,2.44248,1.98185,13.3252,0.967758,2.19883,17.8592,3.84242,4.53182,1.66381,5.04258,11.8399,3.52443,1.34213,9.54751,4.33102,13.4994,9.10539,7.69379,2.72322,3.98226,1.78158,4.16945,2.50438,16.3461,11.0812,1.48371,1.78577,13.3132,14.1018,4.59914,3.81983,2.49409,10.9631,4.24862,6.06563,6.65834,5.189,5.31124,1.18016,9.17904,2.80484,1.81428,1.49903,10.8195,0.927899,3.58587,11.5465,4.39068,1.03531,8.22355,1.06114,1.43601,1.29517,14.5834,1.55073,1.59271,4.75642,4.66988,2.07726,8.2377,4.55094,11.9581,2.62795,9.63645,13.5636,2.00808,8.11906,10.2163,8.98263,5.51021,5.80278,14.3847,2.72664,2.82653,5.20927,2.72153,3.14111,7.039,3.22102,5.54337,7.61966,10.9399,11.1023,10.2084,0.978685,3.23182,2.04571,1.28505,1.15551,4.85737,5.21972,2.48548,2.96455,6.59055,11.795,3.48346,6.70937,8.16328,3.62382,6.67595,3.57386,11.0975,18.0543,7.75359,5.32849,4.77346,5.52673,2.27218,6.6999,2.96713,2.32368,10.109,4.70434,1.49286,24.4124,3.84478,13.977,4.90572,1.37057,2.90427,4.42237,2.68305,7.26197,2.99357,14.7597,6.92398,3.0096,14.5001,6.39157,0.834012
"1501",13.7895,129.59,56.7108,283.712,61.012,116.062,61.6245,12.8254,15.8154,60.6245,46.6163,216.091,223.466,117.942,64.0129,145.256,20.2936,45.5058,121.969,40.396,165.237,99.9333,266.044,514.366,70.3635,93.4198,74.9523,183.364,36.1652,145.426,169.225,74.0353,55.527,328.464,99.1318,47.4874,10.6179,87.3978,225.715,37.7633,145.278,35.9299,398.592,30.4202,46.4447,433.882,71.0259,38.4258,13.0666,26.5087,151.329,44.5251,29.5006,74.4602,24.5604,152.357,77.7006,75.8695,89.0012,27.2437,57.3693,81.739,32.1537,187.919,64.0902,53.8064,24.1806,172.655,68.8753,66.2782,28.2561,22.2056,161.271,54.0288,61.1888,76.3796,164.019,60.5572,32.5169,394.744,26.7238,27.7256,12.4108,112.673,31.3922,53.2786,229.561,33.9409,92.6574,56.6437,21.8739,24.1467,7.43298,72.8284,27.5233,79.5659,130.505,524.616,64.1606,261.15,43.922,95.8056,52.4146,86.6249,184.369,27.8418,117.944,36.3221,187.249,251.039,38.1725,52.1602,121.969,107.723,84.3147,32.8714,90.1183,104.236,23.748,81.4836,67.2961,116.903,364.474,335.864,15.9204,66.9586,53.5439,11.4929,17.7468,100.172,31.3031,52.8466,17.6177,135.642,58.1108,16.409,189.589,274.78,30.1047,142.051,129.967,198.108,50.6753,106.933,39.4331,62.6582,150.541,169.356,101.629,44.4189,14.4528,90.7497,49.5727,36.7884,287.43,35.1453,81.0392,91.8592,45.3642,65.6226,182.186,79.0999,142.986,65.9505,114.513,114.376,29.5488,73.4882,34.943,19.4451
"1502",1.03835,1.91477,1.5788,0.769571,1.0376,2.76551,0.360325,1.51546,2.01747,0.873297,0.852852,2.68948,0.260148,2.94472,0.76553,5.24783,0.825725,1.54509,0.834355,4.62831,1.13244,2.63071,0.615863,1.94891,0.183696,1.73432,0.687824,3.13394,2.10543,0.366288,2.70515,0.683829,1.79002,1.09483,0.324673,2.37006,0.244072,0.506302,1.89261,0.318249,2.23006,0.870467,2.22649,0.408907,0.552727,2.66678,0.931487,0.756922,1.06419,1.35758,1.6145,2.60396,0.321553,2.06358,1.51662,2.27097,1.33644,1.34419,1.15097,2.84853,0.698706,0.805209,1.01548,3.37803,2.13934,0.487915,0.724953,1.61584,2.45672,1.38537,1.42411,0.317333,1.67626,1.49323,0.79883,0.935062,0.476428,1.52405,0.568601,0.491834,2.3816,1.83474,0.940611,6.83964,0.288984,0.755742,0.798923,2.89333,0.60966,1.57341,0.757324,0.394487,2.07009,0.83096,0.36609,0.397892,0.279731,0.098152,0.628943,0.848699,1.04284,2.05832,1.50374,2.21396,1.7613,0.87624,2.35561,5.34278,0.752517,1.06352,1.61227,2.69828,0.870367,1.6075,1.47114,2.15366,2.17974,1.24129,1.5739,2.90189,2.73495,1.46701,0.304133,1.85519,0.531257,0.261671,0.427102,0.828995,0.957896,1.75415,3.42164,0.836962,0.780641,1.42631,3.55473,0.786243,0.769659,0.657618,1.30701,1.47053,0.206785,1.67599,3.5153,0.908413,1.40602,2.29786,1.19211,0.179389,3.51494,0.782854,0.766007,5.04628,1.59484,1.42288,1.42621,1.43215,4.52795,0.760271,0.570182,0.405926,0.171246,1.04935,0.466508,1.10619,5.23122,2.343,0.572556,2.73521,2.68194,0.382692
"1503",368.236,336.752,138.766,90.9577,199.705,299.762,195.334,176.911,494.581,74.2252,80.3106,74.4534,22.7615,269.628,714.354,153.937,124.373,150.772,32.0803,154.469,56.9175,34.34,78.7157,33.1843,138.023,16.8976,59.119,265.42,106.709,25.0819,158.387,83.0781,211.664,32.8364,81.838,165.719,845.533,52.9038,368.024,80.7333,18.3115,99.3152,301.474,52.6586,86.0205,120.776,776.881,218.532,42.9025,270.538,157.711,245.338,70.5509,303.282,484.645,251.884,172.217,257.512,64.5703,305.789,175.597,91.6906,230.256,102.609,113.962,71.8387,126.081,108.913,161.296,38.0303,77.5832,196.348,394.442,129.47,46.319,114.546,31.9696,199.121,146.615,54.3516,155.927,263.734,117.523,442.369,101.846,53.9646,25.9571,51.3989,217.28,388.771,275.599,124.374,42.1225,27.3632,221.845,208.005,63.5508,49.8802,60.3484,24.4647,143.442,42.9107,568.49,625.574,148.942,118.404,14.9798,146.841,87.2673,25.4231,134.347,251.691,51.0568,110.084,74.4465,358.995,111.982,121.275,293.696,161.147,203.69,181.282,100.991,56.7039,259.189,146.76,132.54,329.297,73.2061,333.574,218.604,62.1397,57.3718,64.5869,347.157,259.889,60.1155,32.7201,47.7633,36.1332,206.356,23.5836,307.138,198.396,256.949,262.16,19.6798,37.0497,97.4216,253.029,106.429,66.7401,158.853,385.551,188.479,454.932,336.963,55.6978,49.7212,50.7308,39.0653,45.7786,39.6031,19.5925,117.761,147.329,27.5092,229.055,389.577,76.3077
"1504",189.856,22.2968,23.4285,4.54447,57.2661,9.87031,83.9102,48.4694,43.8867,44.9372,47.066,13.5198,12.1753,5.29678,28.5808,51.9699,6.7639,75.1837,122.863,31.1361,44.1832,13.8577,6.45872,1.57153,110.302,76.8156,45.5415,86.7667,11.3384,2.65535,26.2894,109.946,21.0096,27.7652,3.48321,32.164,18.5228,61.0397,45.4917,94.1607,5.93283,41.8815,49.7911,43.3707,68.4103,45.7409,103.695,50.5919,16.5558,48.9539,4.03316,151.877,62.5418,4.47688,53.2671,62.2522,2.54095,39.1133,87.2591,47.4858,73.8368,93.0071,80.3562,69.8253,7.69397,27.2683,40.5687,6.33502,50.5463,83.5437,87.1745,97.3463,74.1814,24.8832,9.54825,8.87135,32.062,153.203,56.5874,0.515417,102.131,81.4197,289.574,5.10535,20.979,144.92,1.86011,78.5712,63.6957,13.0009,32.3543,96.1443,56.6798,1.2035,55.2208,43.5526,3.12931,27.9123,86.7928,15.2714,31.308,10.4132,103.303,15.6479,0.201356,124.561,76.5875,18.3001,60.7005,262.763,32.192,15.5538,112.75,103.429,56.7593,20.9078,54.8891,70.4714,21.1493,14.5254,31.3646,15.8938,4.01582,47.5367,117.153,60.7668,131.363,53.382,120.184,161.854,29.2604,111.075,32.9956,34.1584,25.207,19.9271,7.13003,12.2209,10.9753,32.01,1.64331,17.5636,14.9871,23.5632,118.232,39.3946,59.7621,10.352,38.2731,138.375,28.9907,65.8869,32.7346,19.9145,33.0017,51.3356,36.9189,17.531,49.9285,29.5912,2.07273,9.66735,15.0085,80.2805,28.6609,29.4942,101.986,6.93493,19.9937,76.5268
"1505",0,0,0,0,0,0,0,0,0,0,0,0,0,0.01856,0,0,0.042214,0,0,0,0.022903,0,0,0,0,0,0,0,0.011601,0,0,0,0,0,0,0,0,0,0.058054,0,0,0,0,0,0,0,0,0.040184,0,0,0,0,0,0,0,0,0.012549,0,0,0,0,0,0,0,0.017422,0,0,0,0,0.014653,0,0.013273,0,0,0,0.019121,0,0,0,0,0,0,0.031475,0,0,0,0,0,0,0,0,0.029041,0,0.039213,0,0,0,0,0,0.04594,0,0,0,0,0,0,0,0,0,0,0,0,0.043293,0,0,0,0,0,0,0,0,0.020769,0,0,0,0.034399,0.031442,0.01387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058411,0.087184,0,0,0,0.090384,0,0.019433,0.023346,0,0.0142,0,0,0,0,0,0,0,0
"1506",5961.08,7744.57,1339.7,2.23913,4987.32,0.750254,6724.21,2571.76,5894.7,3680.7,4688.66,1.42155,19.0224,21.7191,6815.45,101.324,7931.94,5366.22,4809.42,5461.94,4285.52,219.238,0.992151,0.349789,8582.55,1002.89,6710.66,2083.21,1550.48,4.45802,3.66353,4414.27,2158.73,211.33,15.6728,5678.34,4037.52,5964.79,114.287,6115.28,2861.96,4702.24,550.576,4963.14,6550.14,127.492,3852.91,3454.42,4260.97,3443.74,10.4389,3112.48,6933.37,3675.03,10091.1,306.709,100.823,4161.68,3344.9,6422.77,8374.64,5459.83,6130.8,5.35836,50.4779,6121.97,2686.09,395.333,3873.66,4172.48,8709.48,5950.17,5701.3,3757.64,18.699,263.795,0.949708,1370.46,6462.93,4.31581,7148.34,5192.63,16025.6,1.5517,3911.47,4985.78,3.81807,892.776,3237.62,11887.7,3971.13,9003.36,4358.1,18.9487,7771.87,2901.84,0.061659,0.346158,4840.82,341.132,3273.72,1608.33,9290.41,863.459,4.08736,5469.74,465.203,128.869,3.55595,1565.96,3407.68,2177.47,6216.79,4412.73,2868.62,4313.12,3350.57,1385.24,6822.33,683.45,2546.34,24.3566,2.57936,768.985,6568.24,4519.63,6141.58,7067.59,6298.21,7168.63,1108.21,8815.98,2751.39,2818.45,381.34,5627.24,84.8705,12.305,3682.93,5.20499,1.19521,8.20588,1.35024,2990.82,914.661,4248.97,3745.46,1.19503,391.203,9641.81,4150.68,5.89504,3747.37,9527.55,0.705951,5403.51,593.775,1573.92,6613.61,2682.08,33.7034,2710.86,6.8161,4330.97,79.5626,235.943,5751.36,568.516,3594.93,6168.84
"1507",0.026269,0,0,0.014359,0,0.019846,0,0.014138,0,0.015897,0.012241,0.01556,0,0,0.03007,0.028381,0,0,0,0,0.027863,0,0.017024,0.011103,0,0,0,0.012575,0,0,0.016151,0.030021,0,0,0,0.032756,0.01656,0,0,0,0,0,0,0,0,0.036187,0,0.010864,0,0,0,0,0,0,0.008575,0,0.020356,0,0.020699,0,0,0,0,0,0.028259,0,0.015459,0,0.014552,0.071307,0,0,0.022746,0,0,0,0,0,0,0.052439,0,0,0,0,0.007988,0,0,0,0,0.028183,0.008436,0,0.019312,0,0,0,0,0,0.007006,0,0,0.026486,0,0,0,0,0.008834,0,0,0.019359,0.02292,0,0,0,0,0,0.028048,0,0,0,0,0,0,0,0.020333,0.041848,0.025501,0,0.013239,0,0,0,0.013872,0.031309,0,0,0.032824,0.013633,0,0,0,0,0,0.027119,0,0,0,0.044628,0,0,0,0.023687,0.04714,0,0,0.013196,0.00733,0,0.055163,0.009467,0,0.023034,0,0,0.020334,0.016497,0.010957,0,0,0
"1508",21.677,46.0319,25.6679,30.8791,19.3514,101.575,6.74645,22.0371,41.3384,12.6636,8.10162,79.7559,50.4394,50.1398,10.8589,69.3562,8.06394,12.9484,12.6808,20.4522,17.9609,132.308,54.2632,44.0575,13.5426,18.4781,12.215,97.3274,35.8547,40.3544,77.2337,21.472,34.6083,20.247,37.3358,30.1725,14.3521,16.4348,97.3722,8.40176,16.0752,8.42281,83.5622,9.11444,4.31089,72.8157,38.4026,24.8032,23.5363,37.4557,59.7663,43.0743,13.0825,31.8436,16.6475,100.294,65.5314,36.3537,10.3307,19.7658,6.26597,12.5533,14.0275,74.1216,137.767,38.7787,78.2367,34.9025,50.0233,14.7454,19.1423,11.3028,35.1611,18.7909,41.3577,25.9617,36.1795,25.664,9.15847,61.0206,24.2884,15.8876,11.8051,281.284,23.6453,12.9201,29.9435,46.9349,8.79891,22.0052,21.0701,10.1178,11.8349,44.6965,9.94941,24.1454,25.5007,38.969,13.322,56.6113,33.5902,19.4002,30.833,41.2212,60.9307,15.1943,25.1985,55.6108,43.6963,24.7295,22.137,39.9351,16.6161,10.7034,33.9988,30.3398,15.9338,45.5984,25.8856,78.5115,49.0484,78.4761,35.9154,23.7242,6.82749,13.7288,9.71727,13.7147,8.47704,35.1708,45.873,11.293,18.6317,16.5036,41.5711,14.6434,35.8429,29.6863,27.5957,21.9251,62.2052,79.6273,107.552,31.6011,39.3524,18.1543,18.367,32.8732,49.5734,18.5841,20.5079,104.916,18.5347,59.6529,108.883,41.0377,75.9298,20.2767,10.1003,19.2066,26.291,38.3125,33.3625,11.5841,66.6141,152.087,12.2008,58.0252,35.8557,9.62127
"1509",13.4576,40.3402,25.7717,49.0105,20.629,103.193,6.37327,16.8283,14.0496,14.0709,14.3473,73.581,44.0234,83.7467,32.3897,51.1607,5.18914,14.8884,16.7423,27.7351,27.3466,92.6184,41.9024,56.0287,11.7372,21.8453,20.9402,63.938,41.0342,59.2423,90.2828,18.5042,33.6899,40.8527,68.9843,30.3843,34.6702,24.2036,57.4708,30.6131,34.0607,13.5784,67.5203,9.45049,6.5997,53.7262,20.5002,19.2319,9.66065,17.7254,57.0593,37.6524,8.00216,52.513,16.8611,51.4136,55.2665,30.0388,35.5555,15.6814,28.9025,19.8251,17.3037,59.8474,51.4265,19.1846,11.6213,44.4819,46.9047,15.3949,14.2092,11.2475,24.041,18.5551,40.4681,42.2777,62.0781,22.8279,6.77137,77.4391,16.8825,16.3356,16.4308,52.3484,6.98987,13.6069,72.141,28.6587,96.159,28.591,17.696,11.4237,14.2646,87.4731,7.41955,16.9533,68.4008,51.8622,15.6731,46.6839,17.8548,77.0758,20.1669,43.4095,82.5577,10.8573,31.2614,50.4186,114.588,18.7791,25.5906,55.1933,14.369,14.9617,25.7014,16.3103,26.754,42.0569,21.4722,55.3015,28.3591,67.0929,86.6627,35.8544,7.02647,20.3252,15.2798,6.88815,11.7987,34.1459,35.5238,16.5547,16.6798,33.597,69.5427,20.1001,60.9271,46.9474,25.5146,37.9937,71.109,65.3062,51.8906,30.663,24.6661,68.0296,28.666,64.1835,41.7979,25.4114,10.1198,53.7557,19.7434,33.7576,76.1553,16.8002,44.1456,42.6649,8.91823,18.9601,59.4905,27.208,66.6165,13.1525,49.5587,69.8094,7.94911,82.9878,41.4039,3.60745
"1510",12.7882,12.8884,7.85249,19.2714,6.45815,18.2724,7.35572,7.8175,13.9427,10.9343,6.58595,12.9232,19.3375,20.719,6.49297,22.4191,14.2303,9.52434,11.2178,11.2886,8.60658,5.17321,16.638,21.8111,11.8375,12.683,12.5498,11.8497,12.0114,12.3131,16.8629,14.693,10.1463,16.2667,13.972,9.31872,11.7729,11.2147,23.4471,9.722,4.00204,9.11228,18.0097,5.56854,8.62036,18.9804,6.31199,10.3828,8.84466,7.8355,16.3086,8.84838,5.51848,12.5454,14.7646,18.3741,12.3895,13.6313,6.21245,7.06985,2.59735,10.857,7.36021,13.5053,14.0623,6.84095,8.53633,20.753,18.0989,7.187,11.5518,11.0067,14.2641,12.0484,11.9435,14.4692,11.1175,17.3254,13.493,18.0198,12.1082,11.1644,14.453,14.0983,8.39643,15.135,11.548,14.5021,3.42674,12.3458,9.42366,8.87708,9.10273,17.1325,6.05422,4.31135,23.9884,36.3657,7.3589,18.291,14.4087,15.0648,15.3876,12.6946,15.4,9.44694,11.0505,9.67767,8.12852,17.4241,10.4402,28.5624,6.33878,11.2991,11.8007,8.4314,9.64104,11.0891,9.38527,7.40521,11.5351,15.4333,13.961,14.3734,6.12156,10.8527,7.73441,6.15732,7.96176,8.7653,10.8316,12.6881,12.7254,12.5466,11.8193,6.81623,22.4489,9.25044,8.8561,11.1168,10.4322,10.6224,15.8394,15.2834,7.9228,9.64972,11.9594,27.9306,12.7602,9.81866,10.071,24.9065,14.3064,13.6166,19.2252,17.9169,16.828,14.616,7.79001,8.06407,8.05196,10.9429,7.98303,10.9306,16.3355,12.1061,16.7835,9.17922,15.9228,8.01888
