"","GTEX.1117F.2126.SM.GIN9G","GTEX.11GS4.2326.SM.5A5KS","GTEX.11OF3.1326.SM.5N9FJ","GTEX.11TTK.1926.SM.5PNW8","GTEX.12696.0926.SM.5FQTV","GTEX.12WSG.0826.SM.5EQ5A","GTEX.13112.2126.SM.5GCO4","GTEX.1399S.0526.SM.5IJG8","GTEX.13FHP.2126.SM.GIN8J","GTEX.13NYB.1726.SM.5N9G2","GTEX.13O1R.2526.SM.5N9FW","GTEX.13O3O.1726.SM.GJ3RL","GTEX.13OVI.1126.SM.5KLZF","GTEX.13OVL.1826.SM.5KLZR","GTEX.13OW6.1826.SM.5N9F9","GTEX.13RTJ.2226.SM.5S2Q1","GTEX.145MN.0326.SM.5QGQI","GTEX.147F4.2626.SM.5Q5CS","GTEX.1497J.0826.SM.5NQAJ","GTEX.14C39.2126.SM.664OH","GTEX.14C5O.2026.SM.5YYB1","GTEX.14E6D.2526.SM.5YYA9","GTEX.14JG1.2326.SM.HAUZ5","GTEX.14PJ2.1826.SM.HL9UB","GTEX.15CHQ.2126.SM.6871M","GTEX.15DCD.1926.SM.HAV33","GTEX.15DYW.2026.SM.6AJBD","GTEX.16MT8.1926.SM.7EPGL","GTEX.16XZY.1026.SM.HAV39","GTEX.16XZZ.2226.SM.HAV34","GTEX.16Z82.2826.SM.HAUZZ","GTEX.17F96.1926.SM.7MGWY","GTEX.17F97.1926.SM.7IGM4","GTEX.17HHY.2326.SM.7KFSR","GTEX.1A3MW.2226.SM.73KUX","GTEX.1A8FM.2026.SM.7P8RN","GTEX.1AX8Z.2326.SM.731CR","GTEX.1BAJH.1826.SM.731DA","GTEX.1C6VQ.2326.SM.7IGN1","GTEX.1CB4J.1926.SM.7MGX8","GTEX.1E2YA.1626.SM.7MGXS","GTEX.1EKGG.2226.SM.7IGOA","GTEX.1F48J.2226.SM.7MXTN","GTEX.1GF9V.1926.SM.9JGHE","GTEX.1GF9W.1326.SM.7P8PX","GTEX.1GMR3.2426.SM.7MXV2","GTEX.1GN1U.2126.SM.AHZ4J","GTEX.1GTWX.1826.SM.9QEHG","GTEX.1H3NZ.2126.SM.9WPQ6","GTEX.1H3VY.1926.SM.9JGHJ","GTEX.1HB9E.1826.SM.D4P33","GTEX.1HBPI.2026.SM.CE6RZ","GTEX.1HCU7.1826.SM.A9G2A","GTEX.1HCVE.2126.SM.HL9UO","GTEX.1I1GP.1926.SM.CNNQU","GTEX.1ICLY.2026.SM.GA913","GTEX.1IKK5.0926.SM.A9G2U","GTEX.1IL2V.1826.SM.ARU7R","GTEX.1J1OQ.1426.SM.AHZ3P","GTEX.1JJ6O.2526.SM.AHZ3J","GTEX.1JMLX.1526.SM.AHZ3N","GTEX.1JMPZ.1226.SM.ARU8Y","GTEX.1JMQJ.1726.SM.E9U4V","GTEX.1JMQK.1926.SM.CJI3B","GTEX.1K9T9.1826.SM.CXZK2","GTEX.1KWVE.0826.SM.CXZKO","GTEX.1LG7Y.2726.SM.D5OVW","GTEX.1LH75.1326.SM.F2I1R","GTEX.1MUQO.2526.SM.E9TJN","GTEX.1N2DW.1826.SM.EAZ54","GTEX.1N2EF.1426.SM.EXUSH","GTEX.1NV8Z.2226.SM.EXOJ2","GTEX.1O9I2.1926.SM.F2TBQ","GTEX.1OJC4.2326.SM.DTXA5","GTEX.1PWST.2226.SM.EVR3G","GTEX.1QAET.2126.SM.F2TBS","GTEX.1QP6S.1526.SM.EXUSG","GTEX.1R9PO.1626.SM.E6CPT","GTEX.1RQEC.2426.SM.F2I1J","GTEX.NFK9.1826.SM.HL9T3","GTEX.O5YV.1226.SM.EV795","GTEX.P4QS.1126.SM.3NMD5","GTEX.QDT8.1726.SM.EYYV6","GTEX.QDVN.1726.SM.HL9TO","GTEX.QLQW.1626.SM.CMKFE","GTEX.REY6.1826.SM.EAZAT","GTEX.RN64.1626.SM.48FD7","GTEX.S33H.1426.SM.EZ6L7","GTEX.T5JC.1526.SM.4DM68","GTEX.T6MN.1826.SM.EXOHN","GTEX.W5X1.1626.SM.H7OGO","GTEX.WL46.1926.SM.GNIN6","GTEX.XPVG.0526.SM.4B65N","GTEX.Y5V5.1226.SM.EYYVP","GTEX.Y5V6.2026.SM.5IFHO","GTEX.ZC5H.1726.SM.5HL7X","GTEX.ZDXO.0226.SM.4WKH7","GTEX.ZE9C.1426.SM.4WKGM","GTEX.ZLFU.0926.SM.5P9F8","GTEX.ZVZP.0926.SM.5GIDB","GTEX.ZXG5.2026.SM.HAUZV","GTEX.ZYFG.1626.SM.5GZYY","GTEX.ZYT6.2226.SM.5GIC9"
"1587",353.788,60.3075,139.427,32.2074,62.5641,176.253,48.4772,94.4623,101.206,648.575,72.2587,27.4359,165.516,54.5614,124.282,64.3304,252.21,63.6121,261.303,71.2149,146.995,330.042,161.661,56.9592,126.362,107.977,91.1281,225.98,82.3476,94.1696,47.8624,106.673,68.3976,133.175,45.1993,66.9672,182.111,126.207,67.8046,49.18,78.6483,67.4143,49.9279,122.427,145.891,120.089,35.698,55.2171,147.003,74.6891,183.03,98.1812,50.2102,118.027,54.6382,89.4865,149.561,147.367,103.569,60.7993,81.1281,461.085,406.182,123.169,154.338,206.224,34.531,49.5868,123.797,57.4843,72.8084,178.825,192.687,47.0021,125.497,122.895,75.5252,320.825,284.886,118.703,158.006,229.564,281.456,225.554,120.216,85.5172,41.5808,75.4654,128.321,493.456,153.618,278.06,230.399,133.755,208.342,92.5366,52.5394,35.5295,106.492,97.876,34.5169,130.332,65.2221
"1588",48.0488,14.7812,0.140772,1.63915,19.4174,6.0569,6.82889,8.67512,5.43754,0.980377,2.3769,17.1803,4.50404,2.85747,6.66592,22.4654,16.8047,13.3801,7.998,40.6682,6.61289,1.90445,2.41026,1.92462,6.11299,1.34154,2.86171,5.38394,5.65948,5.10643,2.13912,8.19838,8.45924,3.8266,8.90138,5.2575,13.2136,4.58472,32.0305,13.408,2.42413,14.5406,19.6703,1.39002,8.1638,6.48725,7.23983,18.6965,3.88049,17.3009,31.5563,4.69995,9.81908,7.71143,5.14735,4.02886,5.28317,1.37977,17.9621,7.91599,6.99765,21.65,2.82104,12.7159,6.73388,3.88678,5.12087,25.3378,27.8863,1.51361,4.56073,1.9063,23.84,21.9139,20.8325,12.0026,2.20845,6.05139,3.52015,4.7414,9.29387,8.72615,6.79504,4.73253,0.526929,6.43246,33.621,5.40178,6.96655,1.1346,7.09863,3.08412,6.44331,2.47788,8.91369,9.52203,0.268644,7.43959,5.94459,3.21955,7.87372,3.6925,0.842882
"1589",0,0.15994,0.008152,0.010735,0.069506,0,0.017474,0.066562,0,0,0.062382,0.005035,0.076241,0.05071,0.026272,0.039486,0.138587,0.094069,0.015425,0.028881,0.064856,0.013096,0.012853,0.008487,0.030324,0,0,0,0.091058,0.019357,0,0.013111,0.026237,0.019978,0.047405,0.019609,0.054248,0.018145,0,0.031607,0.012641,0.016144,0.009692,0.022491,0.008422,0,0.016735,0.036582,0.006206,0.031322,0,0,0.00999,0.008294,0.006651,0.027671,0.011973,0.025731,0.066909,0.024794,0.036733,0.063325,0,0.026311,0,0.042605,0.030642,0.129617,0.134474,0.039185,0.014694,0.013055,0,0.148663,0.056842,0.032289,0.043007,0.055639,0.376554,0.025762,0.014322,0,0.032815,0.031823,0.024326,0,0.37696,0.015269,0,0.012738,0.028247,0,0.061274,0.010211,0.023604,0.011745,0.022393,0.074527,0.012952,0.029115,0,0.059528,0.052779
"1590",0.268541,0.830218,0.134956,3.69055,1.75661,0.170145,2.2465,1.25199,0.111463,0.505184,0.196067,0.273143,1.52177,1.87548,0.086371,0.347707,0.553237,3.1091,0.15213,0.278058,0.105655,0.325984,0.147888,0.298955,0.341802,1.21549,0.179203,0.303705,3.12843,0.143185,0.174532,0.595747,2.28264,0.056295,0.848249,0.248652,0.936297,0.35153,0.306981,0.122463,0.302771,0.181967,0.303839,0.202016,0.30853,0.12047,0.162101,0.369382,0.380347,0.419238,0.803231,0.48519,0.175933,0.096406,0.154623,0.097466,0.269909,1.29786,0.783625,0.149713,0.160441,0.758384,0.127,0.319736,0.103356,0.213851,0.396653,1.04247,2.24201,2.60866,0.346778,0.340274,0.347923,3.97967,0.220237,0.062553,0.5302,0.516084,0.388432,0.154263,0.105938,0.089103,0.354465,0.044837,0.342736,0.167098,4.32857,0.134456,0.140754,0.399337,5.25844,0.149943,0.500721,0.352475,0.058199,0.169622,0.60891,6.26526,3.86864,2.46131,4.08599,0.880641,1.31727
"1591",4.23642,13.3765,6.6286,25.8843,13.4639,9.12895,17.7107,16.8517,3.58381,8.13066,2.42835,9.57463,27.8508,15.8876,5.89664,10.1827,18.1763,17.873,7.3226,5.30212,3.25886,4.95258,8.97834,7.75351,4.11812,6.92921,5.91396,5.04744,16.3448,5.30223,3.07324,9.78902,15.3105,4.61565,42.6393,8.70888,17.9703,11.2737,5.3127,6.38743,3.68481,24.2162,7.20086,11.0006,4.25442,6.79225,6.46191,4.59347,2.55148,5.04722,14.2295,13.5527,1.75706,3.96314,3.70707,2.15974,14.4499,14.9861,4.75957,3.27466,9.82082,14.8125,12.1667,7.59024,8.12143,9.64838,10.7275,13.0537,18.1502,27.1291,5.22028,9.60894,4.8904,19.8394,10.7009,6.12593,10.4643,12.002,10.3537,5.73731,6.63619,8.55612,4.06437,3.77388,12.0368,2.4854,29.3118,5.65947,5.65974,9.10003,24.2368,4.50143,7.1199,8.37585,9.95984,5.86413,4.74279,19.1623,14.4304,11.9636,12.0141,17.606,19.8099
"1592",1.36472,1.59128,0.68249,2.37529,3.19242,1.9852,3.33217,2.02561,0.841047,1.89794,1.05219,1.04054,2.25711,2.71237,0.97757,1.30526,2.20234,2.55746,1.61425,1.01387,0.562907,1.03262,1.45465,0.888214,1.38626,1.25247,0.901457,1.70103,3.39751,0.906771,0.707245,1.75541,5.22554,1.03539,2.99866,1.12486,3.5054,1.63369,0.811323,1.78509,0.965905,1.24432,1.32986,1.0598,1.01292,0.790447,0.656049,1.43816,1.45558,2.61187,2.92218,1.71611,0.826375,0.934098,0.28726,0.580992,1.14957,3.96306,1.53935,0.691922,0.966539,2.73498,2.18739,1.80507,2.29699,0.934203,1.39468,3.64593,2.68799,4.75171,0.55164,1.46594,1.79394,3.59926,1.44464,1.71634,1.58121,1.86697,2.19373,0.971427,1.48452,1.00595,2.26036,1.23962,2.78548,0.775252,7.00485,1.55986,0.611492,1.28654,5.36326,1.34556,2.11711,1.23821,0.972392,1.12771,1.21411,8.48438,2.2074,2.10224,3.13311,2.62039,2.96583
"1593",4.8829,0.514998,0.849949,1.27654,2.18605,2.89819,1.68634,4.33604,0.698724,1.77587,0.702925,1.48391,4.97823,0.51342,0.565955,4.30404,2.76649,0.675475,3.8678,2.19826,2.40304,1.53474,0.605428,0.958054,0.888415,1.40939,0.623484,2.17384,1.23126,2.91062,0.411147,1.49128,1.84252,0.473395,0.65357,0.540695,1.47245,0.687963,1.86961,3.32264,0.827812,0.333861,1.64525,0.788127,1.35712,1.15321,0.793102,1.19783,1.647,2.17938,1.54951,0.860523,0.95546,2.50134,0.533,1.03003,1.11423,1.62297,2.17644,1.06822,1.35472,3.18302,1.89111,1.74573,2.10175,0.385477,2.38954,11.448,3.07064,1.47441,0.531788,0.92241,3.87737,6.67717,3.94282,1.19636,0.926455,2.4451,0.996581,1.93128,2.34475,4.90771,3.2329,8.66515,1.30657,1.0827,2.03552,1.22359,2.26422,1.6794,0.803227,0.733618,3.26294,1.09983,1.92204,0.708448,0.486239,0.535154,4.39716,2.49209,2.64515,1.85939,0.818611
"1594",0.226442,0.644359,0.379381,2.38949,0.182959,0.474696,0.465472,0.325189,0.372753,0.573587,0.153596,0.349922,0.4317,0.423136,0.242506,0.912571,1.06521,0.533198,0.435263,0.442957,0.420819,0.530427,0.454701,0.474526,0.297577,0.504052,0.363071,0.73412,1.94702,0.305723,0.456018,0.331316,0.71134,0.251365,2.03048,0.264277,0.851065,0.800521,0.32404,0.314486,0.219608,0.484447,0.599033,0.254968,0.224359,0.350718,0.306593,0.214414,0.364606,0.239097,0.883582,0.61277,0.341837,0.163302,0.222698,0.349034,0.317685,0.307768,0.61643,0.354292,0.278474,0.486734,0.406041,0.695353,0.328265,0.416073,0.341187,2.15176,0.712664,1.06722,0.312526,0.717508,0.321251,0.412843,0.716692,0.34507,0.505655,0.78892,0.437541,0.235989,0.514214,0.34706,0.283322,0.322504,0.525917,0.525145,0.560958,0.384235,0.349346,0.504309,2.24552,0.343204,0.36645,0.41715,0.228647,0.310406,0.221627,1.53017,0.714584,0.868585,0.407131,0.36196,1.71477
"1595",0,0.377398,0.106969,0,0.475024,0.391262,0.152857,0.596835,0.021627,0.039537,0.09445,0.165185,0.852211,0.152488,0.038304,0.496538,0.3536,1.04577,0.303607,0.063162,0.035459,0.210037,0.159282,0.055685,0,0.392608,0.123627,0.209518,0.520831,0.063501,0.060202,0.2724,0.487721,0,0.456166,0.214423,1.12707,0.21826,0.059562,0.48386,0.11058,0.406024,0.084786,0.15986,0.184194,0.130084,0.054898,0.240011,0.203579,0.171249,0.356224,0.163176,0.218468,0.036277,0.058184,0.175494,1.00811,0.495199,0.073164,0.06197,0.257072,0.5078,0.428546,0.302095,0.040108,0.104824,0.226172,0.141735,0.833257,1.25689,0.128543,0.161784,0.096009,0.12192,0.093233,0.476648,0.109731,0.223083,0.073528,0,0.172268,0.284995,0.107649,0.095695,0.797998,0.05608,0.32976,0.175312,0.119171,0.236799,0.741318,0.106397,0.335011,0.223313,0.412972,0.102747,0.058766,0.733451,0.339903,0.530623,0.193659,1.31812,0.197873
"1596",4.43712,3.90656,1.66782,9.75131,2.66016,2.09085,4.32157,11.3578,2.78152,2.50672,1.18136,2.02906,9.46394,2.99547,1.73469,4.61466,3.49681,3.79767,2.68878,4.56574,2.17936,2.19886,1.82335,2.44735,4.58571,5.30014,2.6042,2.15071,10.6121,2.06507,1.70853,2.15558,7.83638,2.32912,9.04677,1.61658,6.30155,4.15399,4.78597,2.02132,2.27141,2.0923,2.89075,1.79584,1.88996,2.2302,3.277,3.09519,2.18458,4.27209,5.63064,3.10856,1.93918,1.30726,1.41159,1.96536,2.96796,8.29182,2.93944,1.28695,2.17872,8.92392,3.56211,3.68176,1.62953,2.35097,1.84476,6.28425,11.7647,9.76897,0.97299,3.06614,5.38526,8.73433,4.3831,1.8685,4.31221,4.76011,3.24614,3.37529,2.60185,1.5618,3.5503,1.93161,3.95807,0.892529,8.78252,2.7091,2.54254,2.32862,6.87028,3.39354,3.42966,2.39826,0.771467,2.92812,1.91364,8.42169,14.2277,6.10232,9.50524,3.609,2.94862
"1597",7.54461,15.2233,3.46348,88.1648,119.753,16.159,121.604,36.9452,2.2554,4.74355,12.5037,2.6323,81.8138,50.9576,2.16526,55.409,35.5941,58.6998,23.6768,9.58902,14.5628,3.26008,5.2834,4.89935,4.14973,54.1092,3.2175,11.9241,111.503,11.6136,1.86128,19.0004,50.7044,2.84271,73.9422,3.15306,45.6857,4.79775,13.1929,18.5639,10.6392,3.24214,15.464,5.2129,23.833,7.53341,6.35006,4.94698,10.797,24.7263,34.3225,4.94646,12.3394,10.9229,10.9275,10.5053,11.9259,24.7414,11.5633,27.9097,4.74504,15.8276,22.0375,28.2123,8.84668,9.13674,18.9484,377.574,123.811,14.9217,4.38939,4.46176,25.4523,218.571,17.4671,25.5141,20.8184,21.5616,7.80379,5.68069,14.4533,23.4167,13.1031,19.6225,16.1697,9.04449,26.9844,16.3721,6.48899,8.09891,11.5595,3.21586,24.1657,9.26398,13.3039,13.157,12.4742,8.24818,109.14,213.456,131.052,44.5448,106.968
"1598",0.024848,0.156249,0,0.750162,0.189726,0.058602,0.038157,0.421522,0,0,0.408673,0,0.14799,0,0,0.043113,0.100878,1.43794,0.067368,0.220737,0.115071,0.095329,0.018711,0.037068,0.052976,0.348465,0,0,1.0707,0.084542,0,0,0.744815,0.021813,3.31263,0.085641,0,0,0,0.13804,0,0,0.08466,0,0.09196,0,0.018272,0,0,0.034199,0.028455,0.137866,0.043629,0,0.116194,0.060425,0.156875,0.224755,0.182638,0,0,0.138285,0.034233,0.172369,0.120144,0,0.016729,0.660443,0.562835,0.61325,0.112307,0.066518,0.095866,0.04058,0.791302,0.141019,0,0.243001,0.058735,0,0.015637,0,0.023886,0.017373,0.336431,0.447976,1.42683,0.016671,0,0.069543,0.185053,0.02656,0.187327,0.089192,0.051545,0.076945,0.039119,0.162746,2.81417,0.805345,0.290055,0.032498,0.03293
"1599",0.020675,0.019665,0.012696,0.317654,0.040592,0.027862,0,0.103662,0.020534,0.009385,0.007473,0.015684,0.527712,0.013162,0.004546,0.030747,0.011991,0.06918,0,0.01999,0.012625,0,0.008896,0.015421,0.012594,0.062129,0.002935,0.024867,0.174536,0.015073,0.002382,0.034031,0.02043,0.015556,0.418356,0.023752,0.337937,0,0.02592,0.02051,0.019686,0.041903,0.01761,0.025297,0.017489,0.011579,0,0.009495,0.022551,0.075201,0.084557,0.020856,0.002593,0.019375,0.012085,0.017237,0.037293,0.040072,0.013025,0.025742,0.015255,0,0.048828,0.064879,0,0.011059,0.003977,0.145789,0.122165,0.20681,0.015256,0.013554,0.034185,0.019294,0.029508,0,0.040931,0.019256,0.003491,0,0.01487,0.00199,0.011357,0.00826,0.039989,0.006656,0.123936,0.003963,0.003143,0.006613,0.01833,0,0.019085,0.010602,0,0.006097,0.011624,0.019344,0.077321,0.020153,0.007661,0.100432,0.007828
"1600",2.25375,4.30654,2.07653,9.80766,11.291,3.33782,6.18845,9.97031,1.38504,3.43409,8.66796,2.52765,16.2756,4.58471,2.05988,4.41165,5.40827,6.33622,5.19494,3.01579,4.52451,2.95678,1.83909,1.49501,3.50479,3.01768,2.83457,3.06432,11.795,4.26082,1.48384,2.18329,11.9534,2.02381,11.2468,2.27124,13.9055,3.35628,2.70562,5.13226,2.43946,4.66034,2.78752,3.07398,2.46507,1.72104,1.6103,4.35122,2.23268,5.51505,5.64944,2.61103,1.90112,1.89987,5.17162,1.10646,5.11086,8.59152,3.63048,1.97679,3.39327,7.54349,4.06024,5.0038,3.17646,2.54238,3.69387,15.4634,12.0052,7.11526,6.75549,3.1893,5.17478,8.67241,13.7727,2.38632,3.34899,6.31064,3.742,1.4495,1.27476,2.19032,4.30081,2.32641,10.5919,1.09323,13.7232,1.54271,2.2333,3.0678,9.93241,1.48244,6.22363,3.82377,1.94006,1.75493,2.91845,10.2789,9.91489,7.62146,6.88369,6.28888,6.75942
"1601",6.32597,10.2325,4.25792,24.3625,9.16423,7.85239,6.97669,22.9877,3.91698,8.34383,12.4057,5.32088,18.2844,4.67173,3.93261,11.4328,15.6317,15.9156,11.1239,10.8291,6.2012,4.75966,7.17109,7.2378,4.74304,9.06487,5.00886,6.60306,19.6278,6.69749,2.8285,6.87313,19.0457,4.35889,23.5129,4.22457,20.1114,8.63754,6.10935,9.66267,5.65241,7.52097,7.85948,6.17693,6.0872,5.61188,4.60928,6.79453,6.75834,12.4214,13.0132,6.09026,4.31483,3.74814,6.49457,3.36094,7.97382,11.7832,5.86707,3.84612,4.98594,11.8153,10.8826,11.9447,5.87418,7.32665,8.29648,19.2924,24.7632,22.0745,14.3248,6.07209,8.00532,7.51387,9.9866,17.8378,6.97406,11.7222,8.28248,5.90692,10.5236,10.237,6.28917,9.89792,19.3249,4.19217,8.78267,5.96085,6.91624,8.09979,11.5695,4.74818,11.9468,7.88192,12.4673,6.7047,3.31211,19.3571,16.0766,17.0696,8.39197,16.3438,10.5305
"1602",2.61225,5.82127,1.95101,11.4061,8.00552,4.44513,4.47909,3.99515,1.30169,5.22622,1.70756,1.71572,7.96562,3.44528,1.63536,4.78724,9.43395,20.0005,5.03233,2.90124,4.10257,3.24982,1.91308,2.02594,2.33005,3.01508,1.49888,4.17673,9.88621,2.34687,1.34654,4.09164,17.9412,0.890196,10.0378,2.84053,8.93451,2.81707,1.46945,3.55826,1.27382,3.5587,4.37067,2.21923,2.78487,1.73263,1.54672,3.32926,2.38029,4.46074,5.32633,1.79655,1.57289,1.12569,1.47872,1.63818,3.12944,8.32,4.34045,1.65079,3.75254,6.64057,4.49723,3.40538,5.50955,2.77392,3.75366,13.2453,10.0786,24.3053,1.86017,2.17884,3.11053,5.1438,7.08387,7.81916,2.78088,7.80865,4.05712,1.8213,1.98442,3.72714,4.18862,2.85359,11.8021,1.8048,10.2009,3.1278,2.19644,3.61431,13.1562,2.42063,6.39458,2.45988,2.94723,1.83825,2.20574,63.4138,6.61146,5.38508,6.29745,9.13852,6.45824
"1603",3.49752,3.28791,1.78117,10.4596,7.3494,5.37949,4.86215,6.23913,1.45118,3.28141,3.81921,3.32481,12.1268,4.06594,2.1264,4.3746,5.92482,8.82713,4.66719,2.92934,2.71253,2.19023,2.83908,1.74546,2.77908,2.94766,2.01145,3.95173,9.82316,2.9169,1.67651,3.36314,8.78761,2.25778,10.4131,3.04437,10.0788,3.18793,2.44529,4.65988,2.38749,4.28484,3.41056,2.6882,2.86997,2.72201,1.86263,3.83782,2.93292,4.88603,5.84384,3.57343,2.10056,2.12179,2.26531,1.54844,3.63092,7.10779,3.86107,2.09611,3.08464,6.31455,4.28957,4.78924,4.75448,2.21784,3.54175,13.9977,9.39872,8.86156,3.81952,2.57073,4.42769,5.35854,7.61142,5.16681,3.08565,6.02768,3.96548,2.81446,2.42542,3.11353,4.74815,3.57607,6.15651,2.43041,12.3847,2.57143,2.37003,2.75059,11.911,2.19097,5.44968,3.08958,2.61305,2.22239,1.99389,12.6979,7.35868,4.98227,5.71646,5.9987,5.78148
"1604",32.3656,22.4006,12.5634,68.7254,61.2451,18.5032,59.8366,36.8207,5.26694,12.5683,7.73697,26.1887,87.2779,40.8721,5.71492,29.4116,71.3616,49.4098,10.971,5.07666,5.65382,6.50334,17.1025,12.5992,8.69122,21.5371,11.0297,11.7179,75.6843,11.1712,4.76017,20.1024,56.2158,6.68973,42.8977,17.5274,34.9723,15.9799,5.4217,16.9383,8.59909,31.0205,12.3496,14.8528,7.8724,9.19437,10.2645,12.3061,6.47967,9.77607,22.2125,17.4939,2.61417,5.25391,7.16392,10.5061,20.7094,47.6403,13.915,5.72488,9.05591,26.1447,15.6964,37.3755,28.4812,12.5045,10.1346,48.4873,64.5459,69.0262,11.013,13.5447,10.3598,53.5784,24.3358,16.91,15.6676,26.4067,17.7473,10.4522,10.6018,15.0072,18.8766,12.8117,38.6976,4.47934,53.9039,6.84411,8.74831,18.5151,143.001,4.53778,27.0048,12.5328,17.1462,9.76292,17.0396,84.3499,63.2201,49.0167,41.0636,67.1574,108.556
"1605",7.84507,9.10778,7.06107,26.2621,19.2731,12.6561,23.5037,20.6039,5.63809,9.79989,9.13789,10.1807,17.209,11.6981,6.32188,16.8671,21.4048,19.6791,15.6745,9.89664,7.03629,7.31746,10.2252,7.55634,8.62867,19.0359,7.16489,10.1773,14.6471,8.83766,5.78693,10.8563,33.9447,6.07622,21.3063,7.01761,18.1293,11.1254,8.97834,11.54,7.91113,8.29811,8.74798,7.061,9.33053,7.24561,8.48806,10.1771,7.02741,14.7259,15.5332,9.77663,5.50269,5.92182,5.83113,7.33961,10.4811,20.561,10.9015,5.55813,8.416,19.1262,9.42589,14.9666,9.55524,7.99273,8.39257,27.5706,25.3501,29.1697,10.15,9.98512,13.5352,25.6885,16.2289,13.3467,11.6062,16.0646,12.7811,8.5417,11.9468,10.9464,11.3456,9.35802,16.7533,5.2464,38.6087,8.45436,10.4728,8.73208,22.1941,6.98245,14.2911,8.5759,8.63881,10.323,7.397,31.5089,25.2774,18.592,21.2109,16.7803,23.4913
"1606",70.3036,64.534,47.0362,167.468,103.279,71.4602,111.61,107.657,41.0289,106.495,40.3918,54.6301,145.405,92.2,48.0458,97.0634,103.621,131.044,79.6761,63.6397,49.2736,83.5324,71.2872,53.3481,69.2799,94.1412,56.7494,66.186,132.689,59.319,33.2209,66.7543,168.446,52.03,138.371,41.3775,115.685,82.857,59.0585,75.9259,50.9284,67.9451,58.7179,55.5038,53.7563,56.5007,45.8097,65.7499,57.5085,76.5057,112.117,59.5808,35.2447,43.4715,44.2479,31.4171,69.1973,95.9714,54.4769,35.2072,49.5179,153.016,100.119,61.9286,63.9081,57.432,60.2097,118.842,117.897,200.564,33.6384,77.7218,87.2737,115.102,120.396,74.289,80.1965,96.8943,100.453,40.7096,64.4936,61.6013,89.4605,72.0737,68.622,46.5848,203.589,52.0636,70.7563,105.393,152.473,75.9127,68.4309,71.6231,49.8794,53.6961,46.0841,189.641,121.095,98.9578,105.443,92.7435,159.744
"1607",0.176007,0.070528,0.021015,0.041512,0.179184,0.046121,0.112616,0.060058,0,0,0.018556,0,0.065515,0.032682,0.079017,0,0,0.020209,0.059648,0.024818,0.005225,0.022508,0,0.02188,0.007818,0.102844,0.058292,0.027442,0.036114,0.049902,0.011828,0,0,0.012875,0,0.025276,0,0.058473,0,0.04074,0,0.124856,0.099944,0.019327,0.005428,0,0,0,0.039996,0.075699,0.050389,0.517861,0,0.010691,0.235764,0.007133,0,0.066333,0.064683,0.004566,0,0.054417,0.040413,0,0.023639,0.027459,0.019749,0,0,0.126273,0,0.033654,0,0,0.036634,0.010405,0,0,0.052004,0,0.055382,0.019762,0.014099,0.04102,0.010452,0,0.032393,0,0.031217,0.098518,0.100129,0,0.03949,0.078971,0.045638,0.075697,0.017318,0.176118,0.075126,0.075059,0.038047,0.057547,0.068031
"1608",0,0.033534,0.032475,0.085531,0.069223,0,0,0.583359,0,0.096026,0.076465,0,0.134987,0.202012,0.034887,0,0,0,0.061449,0,0,0,0,0.033811,0,0.238386,0,0,0.055807,0.347012,0,0,0.05226,0,0.151079,0,0,0,0,0,0,0,0.193054,0,0,0.059239,0.033333,0,0.247221,0,0.103821,0.045728,0,0,0.026496,0,0,0.041002,0,0.084661,0,0,0,0,0,0,0,0,0,0.104069,0,0,0,0.074028,0.05661,0,0,1.3299,0,0,0.228215,0,0,0.031694,0,0,0,0,0.241196,0,0,0,0.829929,0,0,0.09358,0,0.098965,0.309577,0.15465,0,0,0.180219
"1609",0.672306,1.39363,0.446524,5.94627,1.88221,1.45342,1.60236,6.49714,0.413855,0.756594,2.37445,1.13425,4.67139,0.850451,0.393451,1.40949,3.83819,2.94298,1.53792,1.04871,0.982914,0.462115,0.400784,0.971582,0.731595,1.76778,0.549693,1.12027,9.48396,1.28665,0.468726,0.742369,2.72083,0.405744,4.27131,0.868926,8.69732,0.603051,0.564316,1.69235,0.793535,0.457047,1.07967,0.622899,1.5395,1.03417,0.700362,0.67543,1.22983,1.8554,1.70019,0.812436,0.731617,0.234806,2.00171,1.40667,1.24533,2.93917,1.9766,0.74989,0.705356,1.9227,0.964798,3.41677,1.89621,0.55065,0.994801,5.96967,5.6416,2.94223,1.07618,0.374943,1.47251,1.14368,2.23892,1.50034,0.529373,2.78512,0.835956,0.673849,1.17231,1.07565,0.902092,0.900937,24.0888,0.623387,2.45919,0.667205,2.1687,0.603672,3.99853,0.374274,4.10296,1.38885,0.486658,1.54693,0.584336,4.08223,5.1733,3.14181,1.54413,5.76104,1.30859
