"","GTEX.N7MS.2126.SM.GRR2X","GTEX.N7MT.1826.SM.GQ1C9","GTEX.NPJ8.1126.SM.GNTAI","GTEX.O5YT.1926.SM.H6Q82","GTEX.OHPK.1926.SM.H7OF2","GTEX.OHPL.1926.SM.HAV18","GTEX.OHPM.1926.SM.H7OG1","GTEX.OIZF.1926.SM.7PBZS","GTEX.OIZH.1926.SM.GPRXO","GTEX.OIZI.1926.SM.H7OGY","GTEX.OOBJ.1926.SM.GRR1P","GTEX.OOBK.1926.SM.HAUZL","GTEX.OXRK.1926.SM.GRR1N","GTEX.P44H.2226.SM.E9U4P","GTEX.P4PP.1926.SM.HAUZM","GTEX.P4PQ.1926.SM.GRR14","GTEX.P4QS.1926.SM.GQ1BY","GTEX.P4QT.1926.SM.HAUYQ","GTEX.P78B.2126.SM.GQ1C3","GTEX.PLZ5.1326.SM.GQ1C2","GTEX.PLZ6.1026.SM.GQ1C8","GTEX.POMQ.0926.SM.H6Q6H","GTEX.PW2O.1026.SM.GPRWA","GTEX.PWCY.1126.SM.H7OGX","GTEX.PWN1.1926.SM.HAUZN","GTEX.PX3G.1926.SM.GQ1ED","GTEX.Q2AH.1326.SM.GPRWF","GTEX.Q2AI.1026.SM.GRR3I","GTEX.Q734.1226.SM.GRR21","GTEX.QCQG.0826.SM.GPI8H","GTEX.QDT8.2826.SM.GOQYY","GTEX.QDVJ.1526.SM.GPI84","GTEX.QDVN.1426.SM.GPRWL","GTEX.QEG4.2126.SM.GQ1CE","GTEX.QEG5.2326.SM.GRR2Z","GTEX.QEL4.1826.SM.EZ6KU","GTEX.QLQ7.1226.SM.GOQYE","GTEX.QLQW.0826.SM.H7OG2","GTEX.QMRM.1326.SM.HAUYS","GTEX.QV31.0926.SM.GQ1C6","GTEX.QV44.1426.SM.GPI8D","GTEX.QXCU.2226.SM.GPI87","GTEX.R45C.2426.SM.HL11G","GTEX.R53T.1426.SM.H7OG3","GTEX.R55C.1226.SM.GOQY7","GTEX.R55G.1326.SM.HAUYU","GTEX.REY6.2026.SM.GPRYL","GTEX.RM2N.1026.SM.GOQY8","GTEX.RN64.2426.SM.EZ6L2","GTEX.RNOR.2126.SM.EXURR","GTEX.RUSQ.1326.SM.GQ1EA","GTEX.RWS6.1426.SM.GPRWQ","GTEX.RWSA.2126.SM.H7OG7","GTEX.S32W.1126.SM.4AD5V","GTEX.S33H.1926.SM.EYYVH","GTEX.S3XE.1226.SM.4AD4L","GTEX.S4P3.0826.SM.H7OF3","GTEX.S4Q7.0926.SM.4AD5D","GTEX.S4UY.0926.SM.4AD6O","GTEX.S7SF.1126.SM.GQ1CH","GTEX.S95S.0626.SM.EZ6L8","GTEX.SE5C.1026.SM.4BRUG","GTEX.SNMC.0826.SM.4DM66","GTEX.SNOS.0526.SM.4DM54","GTEX.SUCS.1226.SM.GPI9A","GTEX.T2IS.2526.SM.GRR23","GTEX.T5JC.1126.SM.GPIA1","GTEX.T5JW.1026.SM.EZ6LR","GTEX.T6MN.2226.SM.EVYAM","GTEX.T6MO.0926.SM.GPRWN","GTEX.T8EM.1726.SM.GPRWO","GTEX.TKQ2.0526.SM.GRR15","GTEX.TMMY.1526.SM.4DXST","GTEX.U3ZH.0826.SM.H6Q7I","GTEX.U3ZM.0826.SM.4DXU6","GTEX.U3ZN.1226.SM.4DXUD","GTEX.U4B1.1226.SM.4DXT7"
"687",62.6421,106.815,22.4943,36.5768,61.745,5.6957,34.8158,162.953,34.9441,59.7494,63.786,6.02449,310.092,40.6315,53.1265,93.8414,86.6335,45.9152,30.6196,51.8173,73.4493,7.20109,34.9112,40.3099,36.1188,17.2543,68.8949,105.562,25.5947,99.2291,115.655,9.09553,70.637,59.7728,36.1988,30.0651,117.599,67.756,28.0503,74.5719,33.2454,97.5087,53.1276,17.825,140.686,37.7175,40.4306,75.1973,77.2647,86.6608,9.25058,117.095,8.67162,41.5498,8.63418,11.9088,124.885,23.8704,79.3992,19.9309,67.127,59.0824,25.7055,7.74164,66.4428,40.3787,81.1686,51.8458,75.9061,15.6934,139.721,41.6637,185.349,90.4802,85.7942,15.8671,26.1763
"688",204.182,294.184,95.1491,146.444,592.142,53.8887,183.622,563.406,241.986,303.477,537.331,50.5003,502.462,284.971,128.159,396.254,458.93,212.271,218.922,294.691,429.591,146.311,222.524,165.789,114.333,230.581,163.827,179.602,335.657,224.684,262.836,164.949,128.85,185.588,117.151,297.138,221.448,407.909,226.501,429.192,355.327,257.712,252.43,151.59,361.936,289.282,326.732,227.005,314.77,202.35,48.5013,418.641,126.174,173.822,118.004,195.217,537.218,191.472,159.901,127.6,418.09,574.461,154.064,92.1688,391.141,515.959,361.142,181.13,185.614,65.7054,321.086,497.73,645.838,219.885,530.129,115.011,405.489
"689",47.152,2.0494,0.909189,15.5535,0.538973,63.8983,35.5273,0.380164,26.1189,196.782,0.082024,10.0071,2.58804,0.551981,83.8168,0.823482,0.461607,72.9107,7.02868,17.5278,0.084839,543.372,25.9841,85.2036,876.746,21.3883,0.220994,23.8116,0.395014,41.1976,0.571418,1.05932,0.189473,26.6304,0,0.608192,14.7075,155.675,59.2609,0.089394,17.5651,192.611,0.144125,49.5733,4.75901,22.9346,0.70215,57.6721,6.51398,4.05861,62.07,0.734768,7.38342,0.527007,137.42,494.036,0.255173,16.2946,50.3789,136.002,1.15377,3.59618,99.9702,723.101,0,0.239345,0.02748,729.682,1.78283,22.8476,1.08686,0.099883,46.5025,21.1704,1.19847,45.0919,2.56992
"690",33.3898,24.9698,0.455262,52.6118,0.852675,80.4889,65.1255,0.608868,36.8999,7.11695,0.15686,69.3844,1.55188,0.211116,54.5891,0.26864,0.171034,27.5152,14.1134,8.39817,0.117625,53.3433,32.0218,27.5842,53.5535,56.714,0.140872,55.4756,0.542948,20.5079,0.196695,0.190663,0.102663,15.6876,0.161346,2.28589,23.398,36.1141,41.1079,0.418834,34.2772,1.30502,3.54857,103.075,6.04704,26.217,0.610344,22.6988,9.24414,10.5575,29.4917,0.168616,9.79441,0.235158,9.68224,51.0622,0.22935,27.8689,61.8171,38.3186,0.562634,1.02441,73.292,93.1807,0.066036,0.812438,0.346834,39.1442,2.30135,63.5986,0.230939,0.119382,1.28758,51.092,0.725765,77.2774,3.97775
"691",81.9398,59.0619,16.9404,127.684,8.50056,247.664,334.224,10.5511,151.88,20.2441,4.7945,158.486,24.8211,6.8402,200.156,14.7485,6.51344,113.512,39.2854,40.98,3.20448,134.414,65.3521,219.378,289.31,88.719,9.28878,241.102,11.0058,76.4667,16.7577,11.3118,34.8127,43.7332,6.01813,12.9542,74.1232,122.501,115.741,4.71173,114.917,14.3597,18.7945,233.836,28.4933,77.5733,8.69064,103.978,27.0833,31.3213,133.906,8.27317,24.8855,10.0916,45.1439,173.197,10.9502,108.971,196.04,265.621,10.4723,9.31804,331.298,214.642,15.0762,9.07474,9.9295,114.917,17.6159,232.137,57.5456,8.06182,18.3596,96.7868,7.36675,136.166,38.2233
"692",3.02717,1.53187,13.7016,33.589,0.604303,2.96633,1.79867,9.23481,3.69548,0.859951,0.19139,21.4084,83.1243,0.473126,12.5988,8.25097,14.1752,5.30665,5.08907,8.69185,8.99293,35.5799,0.340013,3.07186,4.2594,1.04333,41.8414,19.5283,21.6106,6.93274,25.8662,6.56362,68.2315,1.23503,40.7634,3.36845,5.33894,0.763112,5.78725,3.11389,0.929686,2.70923,10.2088,0.116472,6.99751,8.3963,3.36181,45.3735,0.759964,0.766083,9.4063,16.5323,5.60766,51.5881,4.4263,1.19652,15.8037,40.353,4.73912,19.3817,6.21111,38.8088,1.19412,0.290358,56.1131,1.21667,0.201517,1.40652,0.396185,2.44402,124.083,2.66354,17.0868,0.213842,32.7315,2.3403,9.6372
"693",0.944216,0.376477,0.315987,0.262333,3.19838,0.084416,1.04676,0.493844,0.80348,1.58058,1.74479,0.143293,0.151952,0.076826,0.189423,0.272676,1.49286,1.23581,1.87724,1.48675,0.968916,0.08925,0.360324,0.431714,0,0.703329,2.55977,0.58334,3.30331,0.598334,0.272173,0.580116,0.13674,0.300814,0.456666,2.28915,1.19528,1.61087,1.44642,2.66605,1.35544,0.506325,0,0.217494,0.892971,1.17771,3.13021,1.77268,0.282062,0.359954,0.043999,1.74989,1.81101,0.703615,0.375955,0.845329,3.83408,0.647773,0.225841,0.669614,2.34809,0.762372,0.218137,0.082509,0.495296,1.12707,1.60338,0.400846,0.385992,0.030724,0.555594,0.71363,0.981537,0.312511,2.94071,0.256911,2.12128
"694",0.067921,0.023489,0.029411,0.016665,0.027798,0.026025,0.016327,0.049427,0.062187,0.020761,0.007756,0.020026,0.078807,0.044737,0.055153,0.027482,0.010912,0.021083,0.038133,0,0.040111,0.041578,0.020306,0.050959,0.034036,0.026906,0.013931,0.100166,0.065365,0.032328,0.010806,0.053029,0.011944,0.065689,0.017729,0,0.041267,0.063138,0.015598,0.025359,0.011222,0,0.027256,0.01239,0.01,0.009268,0.048286,0.019355,0.03593,0.046237,0.043923,0,0.044187,0.033221,0.206049,0.023819,0.048257,0.043525,0.014613,0.007799,0.054548,0,0.031757,0.020592,0.016326,0,0.031181,0.036642,0.089909,0.008946,0.039966,0,0,0.050551,0.045329,0.074803,0.030376
"695",37.9754,30.9204,58.2736,14.9469,12.7075,3.5792,9.68785,6.10921,4.90472,16.8667,30.2941,3.9543,15.5977,19.4253,5.3747,20.2662,26.842,5.56726,32.7089,31.2427,5.09092,6.98443,14.1628,9.0309,5.65062,7.45364,4.65303,12.1331,73.8076,16.2813,40.1489,33.2939,13.6577,64.7032,6.61805,18.4782,21.9724,6.98222,14.2196,28.482,32.3458,43.3615,20.6439,6.31292,12.2796,20.4117,32.6113,37.5714,51.6741,73.1842,5.9113,6.19733,53.5133,18.9287,21.7851,5.10095,29.3917,9.95389,13.6371,21.7576,38.368,21.4348,10.4405,5.09759,10.0398,58.2275,48.4275,8.91096,19.4975,2.84733,34.3033,35.4053,35.7911,16.5862,64.8063,11.5737,14.5619
"696",22.254,18.3803,18.1093,11.682,19.0974,4.32052,9.49089,55.664,15.8895,25.8074,104.346,9.92585,64.8212,50.4821,7.18592,81.7341,47.0736,39.3566,35.9536,40.4137,48.3313,3.73255,38.8675,5.79115,3.81643,13.0117,90.0163,9.48499,35.4007,32.4836,26.6502,70.7621,51.657,45.392,167.983,31.7281,55.5161,13.0176,43.1185,25.4573,44.8996,46.1152,33.3559,4.88662,25.04,9.9073,23.2018,31.7688,31.7081,37.6599,4.25276,49.8593,29.2661,21.848,3.64106,5.47269,27.334,17.8929,9.06705,9.6459,49.7051,11.6473,3.58272,5.68026,73.3032,15.8879,15.9764,4.6884,26.6263,1.7231,35.3171,58.7273,70.763,29.2663,18.6577,6.85677,78.8083
"697",35.2334,19.9364,16.7737,23.3196,12.9319,17.8829,16.0504,63.1428,11.0245,15.2755,5.55221,66.2368,12.261,17.9532,27.0397,55.5843,7.9833,14.8701,60.2872,9.25964,4.65064,55.5329,17.2439,18.3294,13.5378,66.3371,43.7868,19.3025,12.9801,13.8415,41.8915,49.2621,26.3808,100.132,53.0385,8.30824,29.2587,27.072,25.0547,9.32316,23.4358,47.4168,51.4544,53.3543,12.678,30.8974,9.41288,14.8414,38.5314,60.7696,22.4836,12.3408,90.2712,54.9785,85.7848,12.4849,16.6335,24.7326,18.6882,24.5482,9.22427,15.155,26.782,50.0764,13.1989,46.4763,89.6259,36.2559,103.184,9.70944,32.1158,11.1693,10.5183,33.1724,12.1179,27.9865,31.2105
"698",256.792,270.156,228.457,158.748,113.28,156.583,127.027,150.589,146.281,169.932,144.118,169.103,117.532,296.505,173.482,111.614,131.358,192.466,187.112,168.12,141.019,176.495,179.728,180.891,167.974,203.777,162.723,154.176,135.537,170.437,238.83,167.634,226.95,204.728,241.715,155.434,187.286,155.117,165.476,139.239,148.09,337.424,113.664,152.253,159.411,183.149,198.174,175.171,182.204,148.337,196.92,161.072,205.279,168.125,135.014,173.796,133.717,188.884,209.012,221.534,152.875,132.417,220.805,181.753,198.697,153.127,159.882,196.127,171.261,184.688,205.037,145.077,190.618,228.371,159.335,210.737,162.456
"699",0.379682,2.12932,1.12725,1.52158,0.50762,1.07492,1.09677,2.10993,0.799546,1.43522,0.414775,1.30605,0.898073,1.92564,1.42438,1.17097,0.882447,0.824992,0.895302,1.11346,0.742914,7.83645,1.29779,1.15654,1.70917,1.46226,1.45366,1.49964,1.46157,1.70072,1.57865,1.98282,2.36802,1.32806,1.35275,1.14248,1.85163,1.48236,0.996902,0.507167,1.2003,2.00485,1.84866,1.71303,0.978251,0.991231,1.71624,2.75178,0.937299,1.29062,1.47522,0.978721,1.72905,0.888308,1.73013,1.92621,0.83085,1.3625,1.04828,4.62829,1.3803,0.794665,6.82073,4.40478,1.02213,0.915105,0.630389,0.924006,0.938175,1.21351,3.42565,0.677546,1.9487,3.74512,0.946,1.8294,1.03012
"700",10.6897,13.3348,4.85718,8.14199,5.14243,9.33906,10.4459,10.3953,7.14939,6.72165,5.96951,10.0632,4.98051,8.88141,10.1939,5.45899,4.21995,6.32252,6.70631,4.32131,4.66181,8.73694,8.28934,8.71389,12.454,8.8283,4.77873,8.72966,5.35572,7.56721,7.8971,5.92768,5.92586,8.14393,5.26403,6.16732,8.71782,11.023,8.48731,4.29554,12.4059,14.1091,5.81888,13.0558,5.74235,8.06726,6.13862,8.05447,10.1369,8.02742,5.58768,4.14504,10.3685,4.86927,5.33917,9.52683,3.73241,10.812,11.3272,8.25891,5.54031,6.22029,15.3113,12.1999,4.42626,13.1401,4.98676,5.29495,5.45215,12.0284,8.70228,6.41782,5.18119,12.1539,5.39624,12.6496,8.38172
"701",2.60505,11.3299,14.955,59.9845,4.72251,2.05268,9.18808,6.952,7.45184,12.5806,7.74102,6.31826,21.5166,8.41448,14.0209,97.7525,5.85928,6.60058,5.65196,15.6897,4.67257,1.79738,2.7566,11.0997,11.9773,1.94534,19.2079,32.897,3.99421,30.8926,79.137,2.4667,77.6493,20.0274,12.0203,27.4844,6.5975,4.55587,12.0189,9.01347,8.10262,8.22606,5.8293,3.19485,11.634,9.53091,1.95921,16.7049,31.7187,8.78077,5.87946,6.02802,3.16352,19.5517,6.2508,3.37805,11.1552,15.4749,21.1894,8.97832,9.3331,22.3938,15.8637,2.06143,13.397,1.69925,2.61702,10.1031,4.60269,8.45357,127.686,0.34382,2.62667,33.7376,9.0988,4.87889,6.81899
"702",13.7991,13.521,30.7783,17.5791,9.61316,14.1646,7.67085,23.2957,14.556,11.7457,4.51565,21.313,19.2176,11.4454,12.1803,11.4166,11.567,12.9214,11.6107,7.11532,3.86324,25.527,9.26297,9.04928,14.3739,13.1173,18.6064,15.7705,8.53699,9.1119,9.81853,4.93235,25.7488,21.7279,10.9471,9.31201,20.1138,15.2537,14.5242,7.52116,7.91656,15.0846,33.3271,17.2861,8.83193,11.6806,10.6274,8.35604,14.5607,26.0329,13.6847,9.4494,30.672,11.0927,34.2428,10.3055,8.34248,10.6766,15.9569,11.6409,9.70722,11.0344,12.4057,9.37404,10.8871,11.1223,11.8288,13.2113,27.2302,7.61479,22.2754,5.3922,15.8567,15.7664,7.68861,10.6767,9.62821
"703",10.9402,7.99363,19.1872,3.6434,3.24894,1.20472,2.71647,4.73267,3.90892,4.36763,9.20346,1.65217,6.50161,11.7697,3.56426,2.77112,7.23196,4.34842,10.5466,12.8492,7.80954,2.88705,13.2482,3.19513,1.63797,5.90694,6.64683,2.16772,11.2089,9.4088,6.25551,12.0553,10.9542,7.00002,18.1119,10.669,2.58745,4.57638,4.09639,6.47381,5.06128,13.6378,3.46663,2.96428,8.92372,4.8551,10.0254,6.83962,5.73084,7.146,3.97088,9.91618,10.6933,5.86982,5.08202,3.09496,5.77272,5.60162,3.51614,4.16057,9.43552,14.1048,4.5412,3.22773,7.47519,9.11778,7.6029,2.8774,6.90754,0.934833,3.94095,10.8956,8.80066,4.57358,7.791,3.08562,6.53643
"704",12.9346,15.1529,3.82235,8.19206,4.57328,9.48324,6.28851,4.56569,5.12223,10.0961,4.57924,8.22779,3.25789,17.4715,14.1009,4.96191,3.68149,7.16861,6.5045,4.24877,5.9046,8.58906,7.92111,11.9608,11.4717,14.7567,5.93011,7.48422,5.00247,6.71022,15.4805,3.99905,8.61025,10.9512,7.76273,4.96134,11.7364,8.13661,7.22037,4.53392,5.73843,18.5559,5.97175,4.78424,11.4326,6.76029,12.5362,11.6252,9.90325,6.91619,5.59313,7.22435,11.8097,6.56731,6.29655,9.47992,8.4393,9.3727,12.2864,9.03411,8.1306,5.62042,11.9137,14.4913,6.15345,5.23448,7.28709,9.97451,10.353,14.4009,10.2332,8.38302,8.21135,15.0095,6.24272,11.7312,7.56594
"705",6.99115,2.37397,1.94723,1.57563,1.76727,1.79591,2.18247,2.25602,3.83767,3.60428,0.682731,0.963029,5.57132,1.40992,0.97098,1.46344,1.33409,1.44346,1.86486,1.33235,1.1377,2.33829,4.15412,3.68826,2.19155,3.11402,0.726692,1.84579,2.49637,2.93354,2.57187,0.57629,1.77178,6.99596,0.722487,1.78839,3.53841,4.161,1.88155,1.57082,2.78064,5.5312,2.79912,1.65615,3.53734,5.31779,2.6762,2.05082,3.89909,17.411,1.37828,3.19383,11.8129,1.54341,4.78635,1.61134,2.9263,1.02168,2.69167,2.45355,2.73874,1.66294,5.52181,5.30353,1.38388,6.34549,13.8083,7.1411,10.241,2.53738,6.14266,2.41715,4.76012,8.07554,1.03449,2.74359,1.23789
"706",129.453,119.337,176.095,218.251,22.3266,73.8051,20.3994,113.313,43.2323,109.337,45.8293,52.8702,184.805,110.05,54.1613,68.572,80.1502,50.846,26.7683,14.632,17.56,91.7883,100.369,80.8039,59.2422,198.279,86.9125,92.3927,59.5503,77.0101,413.885,29.9834,310.082,100.63,150.461,94.8183,198.61,143.795,125.712,22.6471,20.9653,135.342,117.983,192.563,19.0097,69.3726,13.839,62.6692,138.868,166.877,43.3891,69.3174,13.691,262.907,107.43,21.6628,10.7303,147.709,29.5359,98.6299,44.3614,6.61086,47.6544,9.27,128.276,94.1917,48.372,80.363,68.3333,104.773,199.693,64.7757,64.4855,34.3107,26.3826,74.8826,71.75
"707",54.6472,137.875,48.9557,66.3271,62.0029,37.5188,48.8465,106.062,53.5271,56.5983,50.3413,42.5913,102.892,57.3167,37.6283,122.634,128.132,49.2611,50.8958,44.6465,46.3424,40.7307,37.2506,78.2097,51.62,44.9739,62.4113,37.2392,66.3296,68.5629,116.704,66.3684,62.3105,41.7251,46.4271,54.7831,83.855,53.9755,57.3199,53.4218,40.9074,54.9578,70.8774,51.2673,68.5063,55.4774,64.3189,65.3756,30.4093,65.4313,28.5351,66.5496,119.303,68.2352,49.8293,52.0756,60.3181,65.4878,50.0128,41.9574,48.6499,52.3604,30.5217,35.4273,62.2389,51.4732,111.291,55.3786,67.1881,35.6479,194.707,50.9606,88.1976,29.2694,54.2813,39.7612,69.0735
"708",9.00779,14.1565,7.33049,11.2513,5.95606,12.8254,11.7987,8.8892,8.0313,5.7036,4.87833,13.9352,7.07411,8.04664,11.2443,6.56864,6.92437,10.2345,6.65236,8.42182,5.33043,10.9818,8.21756,13.6112,15.0547,9.95283,7.73679,12.5311,6.27526,6.34935,6.38497,6.84661,7.49287,6.6415,7.35229,6.1987,9.99455,9.01958,8.79322,5.28329,10.0421,8.00546,5.40096,14.0224,6.39489,8.48787,7.73945,8.20497,4.17639,6.54577,10.1866,6.21019,6.13352,8.71737,6.25909,10.5825,6.39079,10.5041,9.49824,10.3229,6.7938,6.1739,12.1403,14.244,6.27164,5.14655,4.58704,7.66889,5.333,12.3998,6.83322,6.68222,7.8944,9.51196,5.95843,14.0668,7.1321
"709",0,0.009456,0,0,0,0,0,0.014471,0,0.016715,0,0,0,0,0,0.014751,0,0,0,0,0.025834,0,0,0,0,0,0,0,0.037589,0,0.0087,0,0,0.017629,0,0,0,0,0.012558,0,0,0,0,0,0.016102,0,0,0.031166,0.01653,0,0,0,0,0.133733,0,0.038353,0,0.0841,0.047058,0,0,0,0,0,0,0,0,0,0,0,0,0.015208,0,0,0,0,0.024455
"710",0.050519,0.061147,0.029447,0.005423,0,0.062102,0.010626,0,0.023127,0.006756,0.030286,0.058649,0.010798,0,0,0.041733,0.014203,0.790338,0.09927,0,0,0.277356,0.02643,0,0.487316,0.286004,0,0.011337,0.030386,0,0.042197,0.007669,0.031093,0.099753,0,0.023032,0.032228,0.041091,0.020302,0.005501,0.014607,0.056623,0.257207,0.064507,0,0.012063,0,0.018895,0.026724,0.120367,0.242974,0,0.713179,0.075673,1.78519,0.031003,0.006281,0.022661,0.180689,0.040603,0.085201,0,0.055113,0.402035,0.02125,0,0,0.14838,0.043885,0.034932,0,0,0,0.651396,0,0.085194,0.009884
"711",31.5015,19.3288,19.3377,23.7408,8.615,43.546,2.38718,17.0475,2.53117,10.3127,7.06559,74.5134,22.298,8.1063,0.744347,2.50701,5.15444,9.73763,11.6818,3.77907,3.78935,71.0382,20.2109,1.79578,4.33829,76.7263,29.0377,8.81638,45.1587,9.89756,100.672,22.3099,48.0906,34.5589,35.0922,5.30697,73.7023,65.836,16.4022,14.9888,9.46609,31.4209,6.48845,10.1567,5.24845,0.416923,20.1837,12.2627,41.1792,37.5454,5.55733,32.0372,14.975,12.1431,186.742,9.55451,6.65749,3.91608,18.7351,11.4607,7.28009,0.90298,4.524,2.77905,32.1933,10.4783,20.846,7.8757,112.494,2.21343,7.6627,57.3948,8.27407,35.6658,7.02401,16.4051,9.67937
"712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"713",0,0.017674,0.115753,0,0,0,0.02457,0,0.053475,0.078105,0,0,0,0,0.033198,0,0.016421,0.025381,0,0.109329,0.024144,0,0,0,0.025609,0,0.020964,0,0,0,0,0,0.017974,0.065901,0,0,0,0.040719,0,0.01272,0,0,0,0,0.150483,0.027893,0,0.029126,0,0,0,0,0.026598,0.049993,0,0.017922,0.014524,0.261989,0.043979,0,0.032834,0,0.063718,0,0,0,0,0,0,0.053847,0,0,0.025548,0.015214,0.022738,0.056283,0.04571
"714",0.06687,0.032375,0.012473,0.229698,0.012772,0.07174,0.146278,0,0.134693,0,0,0.096609,0,0,0.060815,0.012626,0,0.151109,0.120137,0.100138,0,0.558747,0.027988,0.05619,0.656769,0.074169,0,0.144063,0.025741,0.148528,0,0,0.016463,0.075451,0,0.024389,0.079631,0.074592,0.18274,0.023301,0.340295,0.199864,0,0.136618,0.137831,0.178833,0,0.040016,0,0.025492,0.87782,0,0.073085,0,0.071,0.246224,0,0.095985,0.181266,0.343968,0,0.058586,0.175083,0.737926,0,0,0,0.112231,0.046471,0.172622,0.031478,0,0,0.16722,0.020826,0.463959,0.041867
"715",32.5862,30.9411,7.42238,30.5684,3.39717,19.7755,8.65279,6.65286,29.9605,9.90468,0.802017,33.5334,70.3401,3.8551,25.5086,7.77195,15.4638,7.11518,8.83386,4.2899,2.43205,5.6918,11.7871,34.515,20.997,63.991,5.10741,33.6115,1.95312,51.8658,6.60305,1.35704,21.5859,22.8223,3.52064,7.04879,51.8474,10.1748,21.0046,5.28418,12.5013,7.94026,17.8715,42.4734,12.6202,35.9375,3.94339,18.8772,9.28845,26.2533,11.9224,1.50219,20.8106,62.6943,40.3134,23.2027,2.42698,67.5925,34.6849,17.4848,7.33283,1.96458,38.5103,13.6468,91.239,0.292533,3.22428,50.6538,15.8474,42.9096,42.4814,2.3528,1.59597,22.2158,2.87632,21.667,4.8186
"716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"717",10.0848,9.00442,6.12061,5.81201,8.70309,8.07008,11.3287,9.07706,5.74107,8.72751,9.34892,10.6516,4.60464,7.35515,14.3644,7.87339,5.05344,7.9895,5.87036,4.93006,7.20168,10.6765,8.4534,9.73839,13.2413,8.32872,6.64429,11.7041,4.64362,7.12168,8.461,7.7017,5.95909,6.43353,7.39494,6.04881,7.8997,6.79786,6.76646,6.8522,6.84123,6.019,6.94346,8.41012,7.43898,15.5535,9.43195,8.75082,7.2022,6.32978,5.49632,8.02974,5.99873,6.75971,6.51944,10.071,8.89208,10.2023,13.7603,7.59134,6.32209,6.10027,24.1235,37.2394,9.1551,7.09166,7.1777,7.91957,5.49739,14.2196,6.81235,9.44726,7.7518,14.8691,7.98128,14.7942,10.8408
"718",3572.08,2669.25,1871.87,1428.73,7266.34,136.555,1995.87,6047.51,2222.44,5119.71,8294.21,278.817,5037.06,2835.5,596.866,5287.27,8434.18,4110.91,4487.66,5755,10833.3,458.55,3171.46,881.946,215.99,3122.41,6401.93,1170.68,5158.22,4970.13,4676.22,7257.94,2321.84,3162.74,8176.61,7364.24,1293.27,3452.8,3061.12,7239.85,5767.2,6424.22,690.917,639.098,4732.72,3458.84,6457.42,3553.37,9063.28,1727.91,435.772,6744.3,3059.28,3649.66,1046.2,1645.82,5066.87,2387.36,717.846,1212.7,4663.92,8107.63,679.752,293.41,8972.31,9141.43,10355.5,887.717,2136.11,111.782,2795.41,6738.98,5698.68,1239.92,6843.87,673.184,6252.74
"719",5.95715,3.52669,2.36765,0.359215,1.37746,0.683468,0.558244,1.10882,0.792382,1.68201,0.830137,0.818676,2.05939,4.89917,0.705093,2.4376,1.02194,0.526535,1.44148,1.06651,3.33909,0.494459,1.82622,1.2878,0.683044,2.38648,0.807657,1.23006,1.54081,1.58589,6.1365,0.437947,1.74003,3.04344,3.1757,2.14382,1.05515,1.03244,0.707205,2.2618,1.23451,4.63451,2.51208,0.859517,1.11491,0.950603,3.57104,1.26599,6.56202,2.41945,0.865135,1.54923,3.59961,1.43218,1.35922,1.50484,0.989959,1.08699,1.28161,0.927446,3.81118,0.779303,1.5736,0.70404,2.64534,4.42409,5.73989,2.15459,3.47501,0.917586,2.49529,1.69883,1.05999,4.2683,1.90923,1.33438,1.21918
"720",0.126097,0.271337,0.026134,0,0.01338,0.025052,0.070728,0.103812,0.243731,0.014989,0.022399,0,0.023957,0.043066,0,0.026455,0.063026,0.024355,0.015732,0.013113,0,0,0,0.117732,0,0.01295,0.060347,0,0.026967,0,0.156038,0.051048,0,0,0.063998,0.063877,0.095341,0.026048,0.022523,0.036616,0,0.020938,0.236139,0.095416,0,0.053528,0.034861,0,0,0.560823,0,0.040129,0.051043,0.023985,0,0.085983,0.06968,0,0,0.067565,0,0.020459,0.06114,0.0892,0.023574,0.114377,0.007504,0.023515,0.064912,0.025835,0.082442,0.05455,0.122573,0.014599,0,0,0.043861
"721",641.467,400.081,303.113,843.024,147.808,341.687,208,1015.01,366.514,326.342,314.098,296.582,371.27,151.208,293.908,630.351,245.185,339.317,282.141,369.008,204.143,674.981,388.785,345.907,603.631,848.422,390.069,456.664,326.449,334.946,517.904,321.662,1687.52,632.162,370.108,255.414,352.972,556.123,318.097,269.047,294.814,308.871,388.28,692.618,324.92,330.932,326.179,328.75,607.57,480.233,201.719,418.645,368.352,472.453,2083,407.347,360.653,366.896,338.557,688.483,279.974,292.087,1387.42,369.007,290.831,341.562,507.742,896.072,927.097,377.024,1126.74,350.028,656.829,551.451,279.46,498.627,667.164
