"","GTEX.1117F.0011.R2b.SM.GI4VL","GTEX.111FC.0011.R2a.SM.GIN8S","GTEX.117XS.0011.R2b.SM.GI4VT","GTEX.1192X.0011.R2b.SM.GI4VV","GTEX.11DZ1.0011.R2a.SM.DNZZM","GTEX.11EMC.0011.R2b.SM.DO114","GTEX.11GS4.0011.R2a.SM.DO942","GTEX.11GSO.0011.R2a.SM.57WDF","GTEX.11GSP.0011.R2b.SM.9QEGE","GTEX.11NUK.0011.R2a.SM.GINAO","GTEX.11PRG.0011.R2a.SM.69LQ5","GTEX.11TTK.0011.R2b.SM.GJ3PU","GTEX.11TUW.0011.R2b.SM.DO92T","GTEX.11UD1.0011.R2b.SM.5BC6O","GTEX.11WQC.0011.R2a.SM.DO927","GTEX.11ZTS.0011.R2b.SM.5BC75","GTEX.12696.0011.R2b.SM.GHWPY","GTEX.12WSA.0011.R2a.SM.57WDK","GTEX.12WSD.0011.R2a.SM.5LZWB","GTEX.12WSF.0011.R2a.SM.5DUVU","GTEX.12WSH.0011.R2a.SM.5GU68","GTEX.12ZZX.0011.R2a.SM.5EGLG","GTEX.1313W.0011.R2a.SM.5EGLF","GTEX.131XH.0011.R2b.SM.5DUVY","GTEX.132Q8.0011.R2b.SM.5EQ5Z","GTEX.1399T.0011.R2b.SM.5DUXM","GTEX.139TS.0011.R2b.SM.5J1MX","GTEX.13CF2.0011.R2a.SM.5L3DC","GTEX.13FXS.0011.R2b.SM.5K7XX","GTEX.13G51.0011.R2b.SM.5LZXS","GTEX.13N2G.0011.R2a.SM.5MR4Q","GTEX.13NYB.0011.R2a.SM.5MR3C","GTEX.13NYS.0011.R2b.SM.5MR4G","GTEX.13O3O.0011.R2b.SM.5P9H1","GTEX.13O3Q.0011.R2b.SM.5KM3K","GTEX.13OVJ.0011.R2b.SM.5L3GP","GTEX.13OVL.0011.R2b.SM.H65ZN","GTEX.13OW6.0011.R2a.SM.5L3HG","GTEX.13OW7.0011.R2b.SM.H6Q8E","GTEX.13OW8.0011.R2a.SM.5L3G2","GTEX.13PDP.0011.R2b.SM.5O9DH","GTEX.13QJC.0011.R2b.SM.5PNUN","GTEX.13RTJ.0011.R2a.SM.5PNW9","GTEX.13SLW.0011.R2b.SM.5O9C6","GTEX.13SLX.0011.R2b.SM.5S2VP","GTEX.13X6I.0011.R2b.SM.5PNWQ","GTEX.13X6K.0011.R2b.SM.5P9K3","GTEX.1445S.0011.R2b.SM.5PNUH","GTEX.145LS.0011.R2a.SM.5PNZI","GTEX.147GR.0011.R2b.SM.5S2RQ","GTEX.14ASI.0011.R2b.SM.5YY9H","GTEX.14BIM.0011.R2b.SM.69LQ6","GTEX.14BIN.0011.R2a.SM.5S2RJ","GTEX.14C5O.0011.R2a.SM.5ZZV2","GTEX.14JG1.0011.R2a.SM.5ZZVE","GTEX.14PJO.0011.R2a.SM.5ZZVF","GTEX.14PN4.0011.R2a.SM.6EU2Y","GTEX.15CHQ.0011.R2b.SM.6AJAD","GTEX.15DCD.0011.R2b.SM.6LPIE","GTEX.15DYW.0011.R2b.SM.7KUKY","GTEX.15EO6.0011.R2a.SM.6M46R","GTEX.15ER7.0011.R2a.SM.6M46O","GTEX.15G19.0011.R2b.SM.H6Q7S","GTEX.15RJE.0011.R2b.SM.79OMP","GTEX.15SHU.0011.R2a.SM.GPRXS","GTEX.16GPK.0011.R2a.SM.GRR1F","GTEX.16Z82.0011.R2b.SM.79OK9","GTEX.17EVP.0011.R2a.SM.7LG4W","GTEX.17HG3.0011.R2a.SM.7MGVX","GTEX.1A3MX.0011.R2b.SM.7EWFL","GTEX.1A8G7.0011.R2a.SM.7IGQI","GTEX.1B8L1.0011.R2a.SM.9OSVL","GTEX.1B8SG.0011.R2b.SM.79OOT","GTEX.1B933.0011.R2b.SM.7IGNM","GTEX.1B996.0011.R2a.SM.7IGON","GTEX.1C6VR.0011.R2a.SM.7RHGZ","GTEX.1CB4G.0011.R2a.SM.9QEGQ","GTEX.1CB4J.0011.R2a.SM.9WG5N","GTEX.1E1VI.0011.R2a.SM.9QEGS","GTEX.1EKGG.0011.R2a.SM.CE6R8","GTEX.1EMGI.0011.R2b.SM.9OSVS","GTEX.1EU9M.0011.R2b.SM.9QEH7","GTEX.1F48J.0011.R2a.SM.CL535","GTEX.1F6I4.0011.R2a.SM.CL536","GTEX.1F6IF.0011.R2b.SM.9QEHB","GTEX.1F75B.0011.R2a.SM.ARL8I","GTEX.1GMR8.0011.R2a.SM.CE6RD","GTEX.1GN1U.0011.R2a.SM.CL53A","GTEX.1GN2E.0011.R2a.SM.9WG7D","GTEX.1GN73.0011.R2a.SM.CJI2V","GTEX.1GTWX.0011.R2b.SM.ADEH5","GTEX.1GZ2Q.0011.R2b.SM.9OSWO","GTEX.1H1DG.0011.R2a.SM.ADEIQ","GTEX.1H1ZS.0011.R2b.SM.CL54Q","GTEX.1H23P.0011.R2a.SM.CKZP3","GTEX.1H3O1.0011.R2b.SM.CKZOT","GTEX.1H3VE.0011.R2a.SM.CE6SA","GTEX.1HB9E.0011.R2b.SM.A96RW","GTEX.1HBPH.0011.R2a.SM.GQ1DS","GTEX.1HFI6.0011.R2a.SM.CMKH5","GTEX.1HR98.0011.R2a.SM.ARL7A","GTEX.1HSMO.0011.R2a.SM.CL553","GTEX.1HT8W.0011.R2a.SM.CMKH9","GTEX.1I19N.0011.R2b.SM.GPRYG","GTEX.1I1CD.0011.R2a.SM.CM2T3","GTEX.1I1GS.0011.R2b.SM.CMKHG","GTEX.1I1GV.0011.R2a.SM.ARZLF","GTEX.1IDJH.0011.R2a.SM.GPI9D","GTEX.1IGQW.0011.R2b.SM.D4P26","GTEX.1IKJJ.0011.R2b.SM.ARZLJ","GTEX.1IL2U.0011.R2a.SM.ARU6V","GTEX.1IY9M.0011.R2a.SM.D4P29","GTEX.1J1OQ.0011.R2b.SM.ARU88","GTEX.1J8Q2.0011.R2b.SM.EAZ2X","GTEX.1JJ6O.0011.R2a.SM.EY5ZO","GTEX.1JMPZ.0011.R2a.SM.G8LLS","GTEX.1JMQJ.0011.R2a.SM.F6493","GTEX.1JMQK.0011.R2a.SM.EYYXQ","GTEX.1JN1M.0011.R2b.SM.G9EPE","GTEX.1KD4Q.0011.R2a.SM.F649I","GTEX.1KD5A.0011.R2b.SM.G9EPP","GTEX.1KWVE.0011.R2a.SM.G8OLX","GTEX.1LB8K.0011.R2a.SM.EZ6MQ","GTEX.1LG7Y.0011.R2b.SM.G8LMM","GTEX.1LH75.0011.R2b.SM.EYYWQ","GTEX.1LKK1.0011.R2b.SM.G8OLT","GTEX.1LSNL.0011.R2a.SM.EZ6MK","GTEX.1LSVX.0011.R2a.SM.G8OL9","GTEX.1LVA9.0011.R2a.SM.EZ6MJ","GTEX.1LVAO.0011.R2a.SM.EYYX1","GTEX.1MA7X.0011.R2b.SM.EZ6MT","GTEX.1MCQQ.0011.R2a.SM.F649V","GTEX.1MJK2.0011.R2b.SM.EXUS5","GTEX.1N2EE.0011.R2a.SM.F649F","GTEX.1N2EF.0011.R2b.SM.F6482","GTEX.1N5O9.0011.R2a.SM.G8LM1","GTEX.1NV5F.0011.R2a.SM.G8LME","GTEX.1NV8Z.0011.R2b.SM.F648N","GTEX.1O9I2.0011.R2b.SM.F3K53","GTEX.1P4AB.0011.R2a.SM.F649K","GTEX.1PIIG.0011.R2b.SM.F648W","GTEX.1POEN.0011.R2b.SM.G8LLP","GTEX.1PPGY.0011.R2b.SM.F33YW","GTEX.1PWST.0011.R2b.SM.F3K5I","GTEX.1QMI2.0011.R2b.SM.F648R","GTEX.1R9K4.0011.R2b.SM.G8LLF","GTEX.1R9PO.0011.R2a.SM.F2TBH","GTEX.1RDX4.0011.R2b.SM.F649Z","GTEX.1RLM8.0011.R2a.SM.EZ6N4","GTEX.1RQEC.0011.R2b.SM.EY5ZT","GTEX.1RQED.0011.R2a.SM.F3K5T","GTEX.NPJ7.0011.R2a.SM.2I3GF","GTEX.OHPN.0011.R2A.SM.2I5FB","GTEX.Q2AG.0011.R2A.SM.2HMIT","GTEX.QDT8.0011.R2A.SM.32PKQ","GTEX.QMR6.0011.R2A.SM.32PKV","GTEX.QVJO.0011.R2A.SM.2S1QK","GTEX.R55E.0011.R2A.SM.EYYV9","GTEX.RN5K.0011.R2A.SM.GQ1CA","GTEX.RU72.0011.R2A.SM.2TF6O","GTEX.S7SE.0011.R2A.SM.2XCDC","GTEX.T2IS.0011.R2A.SM.32QPF","GTEX.T6MN.0011.R2A.SM.32QOW","GTEX.UTHO.0011.R2A.SM.3GIKC","GTEX.WHSE.0011.R2A.SM.3P5ZL","GTEX.WL46.0011.R2A.SM.3LK6O","GTEX.WVLH.0011.R2A.SM.3MJFJ","GTEX.X4EP.0011.R2B.SM.3P625","GTEX.X4XX.0011.R2A.SM.3P623","GTEX.X585.0011.R2B.SM.46MVF","GTEX.XLM4.0011.R2B.SM.4AT5Z","GTEX.XMD1.0011.R2B.SM.4AT5N","GTEX.YFC4.0011.R2a.SM.4V6DZ","GTEX.YJ89.0011.R2b.SM.4RGLT","GTEX.Z93S.0011.R2a.SM.4RGNG","GTEX.ZAB4.0011.R2a.SM.4RGNP","GTEX.ZAJG.0011.R2a.SM.GNTAX","GTEX.ZAK1.0011.R2a.SM.GPRX1","GTEX.ZDXO.0011.R2b.SM.4WKFG","GTEX.ZE9C.0011.R2a.SM.4WKGH","GTEX.ZV68.0011.R2a.SM.4YCDK","GTEX.ZYY3.0011.R2a.SM.GNTB2","GTEX.ZZPT.0011.R2a.SM.GNTB1"
"1417",0,0.018852,0,0,0.013147,0,0,0,0.02905,0,0,0,0,0,0,0,0.036387,0,0.024267,0,0,0,0,0,0,0.035137,0,0,0,0,0,0,0,0.020192,0,0,0,0,0.024985,0.025639,0,0,0,0,0,0,0,0.014267,0,0.03586,0,0,0.028878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020556,0,0.021313,0,0,0,0,0,0,0,0,0,0,0,0.010485,0,0,0.041526,0,0,0,0,0,0,0,0,0.029744,0,0,0,0.027095,0.009729,0,0,0,0,0,0,0,0.06639,0,0,0,0,0,0,0,0,0.012692,0,0,0,0,0.01374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028462,0,0,0.117977,0,0,0.07654,0,0.044717,0,0,0.02682,0,0.0456,0.184423,0,0,0,0,0,0,0.177777,0,0,0,0,0,0,0,0.013539
"1418",0.927028,2.52771,2.54871,2.47737,2.74515,1.05885,3.2366,2.16573,3.55946,2.37074,1.25367,2.8633,1.37976,3.54977,2.01992,2.55446,2.62571,1.83218,0.983866,2.0632,1.18227,2.39581,3.12653,3.03636,2.43661,2.83449,2.10758,1.58875,2.49841,2.51639,4.04375,3.30131,2.67193,2.55373,2.62721,2.05227,1.19368,4.24454,3.30163,2.36628,1.21265,2.99474,3.00602,1.86346,2.54623,2.85358,2.66321,2.32554,3.60493,2.40659,2.371,2.13895,2.08589,3.429,3.62241,1.91508,2.99563,5.19428,2.44306,3.04276,2.36437,3.86182,2.27304,3.34235,1.96799,2.22714,2.3237,3.65363,1.43639,2.72495,1.20448,2.82546,1.49909,3.31275,2.0672,1.09905,2.48221,1.59317,1.61295,2.9523,2.33292,1.7917,1.70079,3.37907,2.39036,1.1411,1.8878,1.35956,0.710821,2.70584,2.69988,1.35535,3.44266,1.11946,0.97296,1.82453,1.34507,2.76499,1.58045,3.30427,2.3342,2.29121,2.60711,2.31408,1.46126,1.88113,4.0941,1.71128,0.988932,3.53813,1.48455,2.66111,1.88805,1.76903,2.37228,3.19815,2.65905,2.75207,3.43605,1.89367,1.92599,3.34078,2.25454,2.62964,3.29281,1.54641,1.95646,2.71127,1.13493,1.93205,2.104,1.49011,2.20994,3.30241,2.43811,2.77541,2.37111,2.72493,1.52132,4.02872,2.70447,4.25877,2.84813,1.67907,2.18811,2.29496,3.25796,1.39158,1.08182,1.67019,1.89674,4.25836,1.24755,5.05281,1.50177,1.47414,2.79968,1.64949,3.21428,2.72188,3.81171,2.76274,3.32254,3.23511,2.917,2.81036,3.24479,5.58354,8.08638,4.49705,2.21979,2.21213,2.9174,0.859319,2.72484,3.46905,2.5349,4.26629,1.01273,2.79768,1.12277,2.19214,3.50509
"1419",3.07534,2.88996,2.82896,7.83249,11.4837,3.25609,6.00832,8.47515,3.85026,2.29007,2.94713,11.1754,4.13216,12.0898,4.35289,12.9177,9.60176,9.36116,1.04628,2.83962,5.32731,2.15491,3.23693,15.3379,25.0965,3.01579,8.88181,2.46141,4.71607,4.1753,14.2043,11.9898,6.11695,8.60102,4.93245,5.2464,1.39055,8.80893,1.92503,3.6028,2.93684,16.3274,11.1723,1.68582,4.26387,10.9866,5.07628,11.5505,4.9195,5.05349,6.35701,3.11586,3.53929,24.9088,10.0525,3.55426,10.1797,9.96466,4.02052,2.69373,5.42776,3.97174,10.8445,12.9315,4.48838,7.93762,4.32701,6.45014,1.60356,14.1578,2.70448,5.64612,5.66501,7.42642,21.7781,2.32032,5.37812,8.04233,2.72883,3.93288,5.81819,3.11406,6.93448,9.45023,6.46533,5.49425,4.57884,11.2913,2.03696,19.5662,14.8827,2.88445,16.5753,2.30356,3.34428,5.19681,2.59666,7.66891,7.35615,9.1258,5.58287,11.6124,3.00217,3.82412,7.15442,8.01398,15.8315,3.73699,1.4009,12.5307,2.6719,14.7897,3.23189,21.9649,8.89854,6.02965,6.85113,12.4106,21.9212,3.47811,7.64653,5.9189,15.7322,9.82245,10.6949,23.2513,2.09479,18.2866,3.47038,2.4432,5.01008,1.79087,0.86477,7.50981,9.74705,22.3657,21.136,6.33776,7.14294,22.8624,5.97755,16.6845,3.25669,7.85757,4.84554,15.5775,14.0336,9.46794,2.10649,2.48241,2.11139,26.648,3.43485,20.3951,5.06488,15.3575,2.68457,1.92668,20.0002,3.78891,7.9854,4.38254,7.04079,22.5176,8.6406,2.44353,0.473306,6.12551,57.1651,17.3094,8.51658,10.6111,12.8539,1.23826,2.60954,29.0764,13.8305,18.9103,4.08159,9.9377,2.27431,12.3065,33.0343
"1420",0.543976,4.1312,3.67019,1.81504,3.7042,1.11172,2.55142,2.10236,4.15306,3.09548,1.67788,4.63867,4.66545,0.984706,1.3757,2.16633,6.07527,0.351658,0.974949,3.52,1.18144,1.94349,5.55616,5.90538,1.57659,1.81495,1.09685,0.975232,2.60326,1.53916,2.09725,0.880182,6.56812,4.59344,2.35093,23.6696,1.93432,4.35027,8.53863,3.30416,0.486779,1.54451,2.46699,0.648036,6.19373,1.1405,0.893113,7.4439,4.30507,3.18077,1.62665,4.35,2.95325,14.9656,3.65309,0.853811,2.89972,5.20128,1.15865,3.37251,0.862775,17.741,1.00343,5.74875,1.53987,0.722258,5.95294,2.48829,0.974795,3.11364,1.94741,4.0292,1.29487,7.51442,3.86212,0.635205,4.17776,2.90702,5.34975,1.48907,5.20919,1.53172,0.630482,2.93857,4.7089,0.183829,1.36872,1.26492,0.875384,5.16663,1.68457,3.70503,1.77569,1.42775,0.204594,0.607897,1.45268,9.75446,1.31981,3.51949,1.36812,1.89161,4.41289,7.95518,1.96118,0.907683,2.79425,2.11605,0.709368,3.91258,0.510081,3.4409,6.16191,0.816578,5.17209,2.34431,1.78249,0.911515,9.10444,5.64903,1.08971,2.25754,0.744087,3.07586,4.27967,1.0701,2.4289,5.922,1.0685,9.5796,2.78017,1.29316,1.4942,4.17905,12.4419,0.543208,1.65718,2.82606,4.92428,1.39368,5.53345,2.69617,3.7111,4.51166,1.51635,2.35759,5.18692,0.906099,0.697457,1.9025,1.79893,0.930018,0.525338,5.40543,2.31913,1.43083,0.902813,1.14574,0.68741,5.2981,3.3795,2.13482,4.30985,1.09405,12.6924,2.41941,9.21949,23.9021,1.01014,4.06,1.8112,1.11943,2.43906,0.588498,14.256,1.17001,5.37436,3.51819,2.51665,1.10249,1.64322,0.739506,1.27151
"1421",2.02548,1.88665,2.40051,3.0172,2.4772,1.78685,4.85631,2.28565,2.79698,2.56674,1.53436,2.25249,4.42291,4.18037,2.46431,3.95506,6.71796,2.79106,1.07194,2.24379,3.30277,2.69069,2.5463,4.05199,3.10433,2.18258,3.33846,1.61675,2.45532,2.54501,2.68179,5.75919,3.36134,2.19498,2.50351,5.11239,1.76441,3.49289,2.65562,1.20329,1.37756,2.31412,2.35932,1.2736,2.69594,2.74529,2.80587,3.43656,2.67175,2.66066,2.39176,2.4661,1.80381,2.03472,2.7235,2.10572,3.59761,3.53422,2.84947,2.3587,3.1159,2.37161,3.20776,3.02468,2.98754,3.02257,3.78965,2.80206,1.47483,2.66983,2.26728,2.06607,2.32775,3.24435,4.61897,1.38913,2.86159,4.83995,1.84338,2.66108,2.48173,2.35181,3.64878,3.07734,3.25779,2.08975,1.59911,3.31929,0.984869,3.10373,3.6471,1.59236,5.2665,3.572,1.11946,2.33508,1.56546,2.57131,2.32333,3.78628,2.97104,4.346,2.56002,1.77223,1.96114,3.8584,3.23805,1.38329,3.10673,3.15344,1.47924,3.76181,1.46596,3.33873,2.68247,3.06604,3.51842,5.99789,7.52716,2.00666,2.5795,3.59351,4.36367,3.25502,3.65238,2.23471,2.59292,5.08889,3.59126,3.02769,2.70379,2.30076,4.91603,3.01804,3.58795,2.99775,2.39544,4.03644,3.21171,4.92235,2.54848,4.71117,2.35436,4.87997,2.02059,3.37249,4.63999,2.72815,1.23216,2.60653,2.33344,3.77858,2.02159,4.29218,5.01863,4.23734,2.63278,3.61412,4.47478,1.7609,3.26079,3.31777,3.94627,4.55874,3.13765,4.13655,3.47772,8.77005,6.76775,4.23503,2.81456,1.49107,4.51863,1.71449,2.17084,5.27768,3.88463,4.16524,1.77378,3.06662,2.27059,2.61933,4.04607
"1422",0,0.179351,0.185893,0.033095,0.100062,0.098085,0.206765,0.119793,0.207279,0.093379,0.106414,0.120447,0.090225,0,0.117583,0.146902,0.207704,0.133585,0.046174,0.325566,0.114892,0.075079,0.115709,0.091562,0.165214,0.183852,0.037036,0.023094,0.095786,0.063783,0.099143,0.214943,0.284502,0.201706,0.17524,0.081186,0.106585,0.184469,0,0.097566,0.029101,0.201159,0,0.126602,0.174193,0.085228,0.05816,0.067865,0.344065,0.102349,0,0.108488,0.151107,0.26397,0.146074,0.092354,0.103672,0.222279,0.014878,0.207749,0.087398,0.076025,0.063529,0.108165,0.093592,0.095778,0.06784,0.185786,0.088871,0.081105,0.060802,0.13758,0.075674,0.107044,0.080389,0.158788,0.124324,0.013056,0.086134,0.130536,0.04549,0.139645,0.188607,0.097674,0.184364,0.115222,0.027325,0.06563,0.106959,0.334911,0.071671,0.026287,0.051123,0.028297,0,0.319738,0.091338,0.038665,0.101814,0.17826,0.166307,0.252129,0.252055,0.037972,0.085142,0.04649,0,0.067297,0.078656,0,0.083468,0.101492,0.031739,0.05801,0.103068,0.193201,0.292006,0.085233,0.34827,0.130384,0.078433,0.192096,0.079144,0.236146,0.094397,0,0.058274,0.082849,0.029821,0.040716,0.10839,0.070738,0.157183,0.041189,0.019357,0.170238,0.024368,0.188794,0.062353,0.304945,0.017608,0.215911,0.124287,0.04545,0.193135,0.016662,0.069457,0.024659,0.016733,0.123892,0.127384,0.034608,0.119736,0.081232,0.08211,0.14657,0.149652,0.022957,2.39137,0,0,0.11699,0.094396,0.259333,0.076548,0.308806,0.151838,0.280726,0.238762,0.239398,0.160315,0,0.964345,0.140519,0.1301,0.149336,0.15596,0.208487,0.115163,0.082614,0.066795,0.106453,0.167443
"1423",2.32087,14.0804,9.38137,4.15071,5.25392,6.671,9.36162,7.02326,3.72487,9.43902,14.7605,12.3405,25.0153,34.2821,19.4278,6.19638,18.818,8.44695,2.32074,4.07446,5.61324,13.5593,12.7792,5.80005,8.07183,20.3864,8.28824,5.39502,15.8264,14.829,10.5784,45.6428,5.43212,6.05197,12.5813,2.8267,6.56231,10.5872,5.41945,5.84889,7.14977,5.01889,4.65962,3.37469,5.88561,8.97888,9.28663,5.25935,14.0977,16.1125,16.7331,4.31883,16.2463,9.85785,17.1773,8.10549,17.1747,23.8209,16.4927,7.92161,10.2648,11.0362,54.6272,10.8011,12.6892,12.8146,3.86687,13.5742,15.2467,3.51844,7.18409,14.525,8.02336,14.0664,6.46468,8.69679,15.2327,9.72183,5.00631,17.7545,8.81845,10.9117,7.41416,19.2292,4.28925,4.79995,3.67258,3.49605,0.619133,8.60299,7.8082,2.03713,33.7809,8.00103,7.17048,13.6463,6.21922,3.28596,2.20386,28.6303,20.2897,4.73472,9.74496,5.67218,6.47872,6.47467,24.0719,11.4888,8.04888,6.74287,23.9054,18.4975,12.8924,1.48768,2.69141,20.4244,20.1342,14.814,18.3192,4.27813,13.8156,18.9708,14.8192,7.80757,9.84228,0.973987,10.941,16.9044,11.3988,7.89987,12.7169,2.21132,6.70846,22.2864,11.5551,1.14721,6.78755,28.1269,3.83422,15.7549,1.40415,20.9855,8.73227,5.0026,12.7868,2.60121,4.42057,8.29487,3.50505,13.9323,15.3085,11.6802,19.3775,15.0842,8.56503,9.75368,24.4977,21.6718,4.61226,7.63321,31.9177,22.003,11.5695,8.46917,1.6765,9.76087,8.5146,166.771,19.8441,19.4419,9.36297,7.19587,13.4814,9.1896,8.76729,7.64353,36.9453,13.131,0.96511,18.4801,2.1863,9.6546,11.848
"1424",0.206994,1.14532,10.7071,0.414396,1.12762,0.327508,0.970866,1.16998,15.2611,7.48309,1.39907,0.703808,35.3446,0.627405,1.4723,1.59416,162.026,1.90683,0.086724,1.57238,0.863161,1.1281,2.12496,0.825471,0.124123,15.5704,0.417372,0.607247,4.15783,2.51576,1.38328,9.90426,0.508907,3.46372,1.62036,3.29367,4.14937,1.10871,3.48226,0,0.218631,0.755637,0.570855,0.317045,7.08869,1.02449,1.16519,0.713804,5.93569,0.897081,0.514224,0.815053,0.61922,3.71843,1.42666,0.594718,9.99551,1.94827,16.5426,1.48274,1.87602,2.57022,0.572738,2.14237,7.53368,3.41793,12.1047,0.73462,1.75264,1.06632,1.64447,2.58403,5.11676,3.93165,3.01976,2.1052,19.1899,69.346,6.22839,6.76678,6.01495,1.27394,1.6194,1.25796,1.78084,0,0.342148,0.211314,0.185438,0.811654,1.53843,1.03681,1.92037,0.531477,0.191092,5.12456,0,1.16194,0.97352,3.42249,2.96741,0.303072,0.509827,0.285277,0.319829,1.81622,7.11774,0.252795,1.5758,1.02508,1.97082,29.044,0.158965,0.072637,0.677538,0.635023,6.10446,4.80253,8.0675,1.25942,1.27671,1.95861,1.0193,1.10882,1.30017,0.271462,4.88876,5.39442,4.77947,0.764733,3.13197,13.6403,0.262419,13.6156,5.67156,0.930157,0.36615,4.83917,0,6.873,27.7805,33.8146,2.80124,1.70729,1.75646,0.375534,2.52212,0.926298,0.125714,0.407216,11.0056,4.29002,2.28978,1.5257,1.6193,1.15621,4.77831,15.0053,0.495612,5.47064,1.49777,36.7552,12.6766,0.599483,4.60074,4.30857,1.05925,149.083,2.30628,11.8981,2.77017,0.212982,6.73355,2.11139,1.95484,1.28221,2.3434,7.71114,0.998307,1.55166,1.50545,0.666466,0.870904
"1425",0.319202,1.84562,2.75751,1.66525,1.05697,0.62388,1.08764,1.91034,1.98234,1.75003,0.62549,1.04429,3.48283,1.89945,0.756802,1.99114,4.17569,1.86171,0.32254,2.3455,1.47788,2.01593,1.6472,1.21055,3.96326,1.32698,1.0727,0.472148,1.4071,2.369,1.55883,1.34275,1.50493,0.981866,1.11157,1.87562,0.676847,2.57087,1.91957,0.581796,0.354501,2.15425,2.46486,0.221448,1.97358,3.64178,1.79022,1.10537,2.0278,1.46475,1.18169,1.42939,0.762975,1.84392,1.48328,0.885636,4.43341,2.4679,2.85417,1.67064,1.30184,1.37945,0.277085,3.78286,0.90207,1.1545,2.8491,1.46271,0.65486,2.3249,0.729283,2.31118,1.12426,1.44279,1.42441,0.623817,1.72148,1.39244,0.63102,1.27212,1.90968,0.985663,2.27078,1.21718,2.10452,0.449722,0.931097,2.26827,0.392495,2.98921,0.523323,1.36148,5.89953,0.289264,0.121339,1.00597,0.326792,3.46066,0.924089,2.07871,1.60089,3.07566,1.25527,0.940224,1.05894,0.563953,1.42762,0.198738,0.860631,2.60362,0.316919,1.38961,0.144198,0.991637,1.10628,0.452599,1.89051,7.77621,1.41912,1.60258,0.619145,1.21094,0.350585,2.56988,5.63967,0.760284,1.55543,3.10068,0.497905,0.995454,0.76424,1.08065,0.952169,2.65263,2.05129,0.268946,0.50651,1.21094,0.254959,6.66751,4.34099,1.53933,2.05635,1.13055,1.22268,0.601816,1.52456,0.768831,0.102633,0.920835,1.76878,2.39977,1.83228,0.687376,3.88554,2.85925,2.39669,1.90482,0.382138,0.810536,1.36482,2.66727,3.72715,1.99845,4.40812,0.70275,2.29127,17.3497,1.34821,5.55959,2.97171,1.25095,1.69325,0.502755,0.7625,1.61381,0.859144,0.87982,0.111687,0.483248,0.747832,0.643854,1.28156
"1426",0.404649,0.138289,0.546031,3.42671,0.495982,2.61699,3.24547,0.131953,0.669736,0.297143,0,0.855002,0.11358,1.42581,0.230254,0.25171,0,0.088286,0.534039,0.94776,0.727684,0,1.18957,0.322741,0.69154,0.331386,0.101989,0.483319,0.070339,0.807962,0.093605,0.031568,0.328303,0.253919,0.178179,6.97532,0.234808,0.081277,0.288007,0.322409,0.705208,1.07624,0.334787,7.08417,0.255832,1.61472,0.064064,38.0049,2.33008,0.300633,0.025131,0.132778,0.090788,0.145382,0.225262,0.290652,0.266456,0.571297,0.917727,0.068651,2.17294,0.083742,0.559819,0.021663,1.53166,0.606625,0.373632,0.172332,0.342621,1.00504,0.294686,0.030309,0,0.366829,0.106259,0.370389,0.871455,0.603997,0.759011,0.345086,0.982106,1.05476,0.514433,0.276656,0.928356,1.03841,0.361185,0.268512,0.217506,0,0.721792,1.3464,0.900987,0.374032,1.06465,1.1505,2.3643,1.33449,0,0.261806,0.045797,0.28883,1.04649,0.195189,2.32117,0.757894,1.06677,0.098837,0.596849,0.214706,0.499104,0.060979,0.489444,0.063899,0.028382,3.00596,1.14674,0.093884,0.447557,1.16946,2.7646,0.241823,0.298894,0.455202,0.554551,0.955221,0.556302,0.273777,0.941633,2.4667,0.973502,1.55835,0.07695,0.385645,1.13005,0,0.348944,0.293587,2.85031,4.42266,0.620661,0.109766,0.182537,0,0.380691,1.32143,3.36631,0,3.18869,1.00645,0.070157,0.266843,2.06228,0.357909,0.248722,0.129158,1.31874,0.556328,2.10729,0.267362,0.119781,0.09372,0.181961,2.54893,1.15235,0,0.16725,7.80781,0.150284,0.243413,0.529764,0.156133,0.674829,0.520631,0.372596,0.375988,0.314949,1.55455,0.3708,1.75932,0.31532,1.25075,0.595882
